scenario,model,horizon,seed,sample_count,Pinball_q05,Pinball_q50,Pinball_q95,Pinball_Loss,PICP,MPIW,PINAW,median_MAE
S7_elevated_aod,UQ_T1_traffic_only,3,2025,3517,0.5244701002618282,0.56546477902705,0.631223359350661,0.5737194128798464,0.9263576912141029,15.515072383560645,0.19891118440462366,1.1309295580541
S7_elevated_aod,UQ_T1_traffic_only,3,20260623,3517,0.5323245341105999,0.5758098657069506,0.6311035514996415,0.5797459837723973,0.9218083593972135,15.49687365818539,0.1986778674126332,1.1516197314139012
S7_elevated_aod,UQ_T1_traffic_only,3,20260715,3517,0.5437641339577292,0.6232953883722352,0.6311077863884683,0.5993891029061441,0.92976969007677,15.502990937958328,0.1987562940763888,1.2465907767444704
S7_elevated_aod,UQ_T1_traffic_only,3,20260718,3517,0.5320274235885659,0.6430944906977181,0.6310441159781731,0.6020553434214856,0.9215240261586579,15.500173130528914,0.19872016834011427,1.2861889813954361
S7_elevated_aod,UQ_T1_traffic_only,6,42,3492,0.5240195536804636,0.5679885671993574,0.6267376652015175,0.5729152620271128,0.9241122565864834,15.40562555525038,0.19750801993910744,1.1359771343987148
S7_elevated_aod,UQ_T1_traffic_only,6,2025,3492,0.4945344099610668,0.5662831847746894,0.6265505807369713,0.5624560584909092,0.9255441008018328,15.454885403588328,0.1981395564562606,1.1325663695493788
S7_elevated_aod,UQ_T1_traffic_only,6,20260623,3492,0.5239377028890219,0.5478756840149834,0.6266315948785653,0.5661483272608568,0.9183848797250859,15.37412251858094,0.1971041348536018,1.0957513680299669
S7_elevated_aod,UQ_T1_traffic_only,6,20260715,3492,0.5243482698416518,0.577206220823465,0.6266294549557494,0.5760613152069554,0.9175257731958762,15.383538362496497,0.19722485080123714,1.15441244164693
S7_elevated_aod,UQ_T1_traffic_only,6,20260718,3492,0.5398144201178184,0.556989143531074,0.6265413792545721,0.5744483143011548,0.918098510882016,15.287761665291802,0.19599694442681798,1.113978287062148
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,1,42,3548,0.39842336919692084,0.4562354050198698,0.6331612717608057,0.49594001532586546,0.9430665163472379,15.380716800689697,0.1971886769319192,0.9124708100397396
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,1,2025,3548,0.38956732833264507,0.45241824158686794,0.6331641427828204,0.4917165709007778,0.9368658399098083,15.322073272545953,0.19643683682751223,0.9048364831737359
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,1,20260623,3548,0.4011381139615477,0.46801421634239704,0.6331441542207192,0.5007654948415546,0.9458850056369785,15.619399221263313,0.20024870796491426,0.9360284326847941
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,1,20260715,3548,0.4055771011913777,0.4548782657206126,0.6331437056604884,0.4978663575241596,0.9492671927846674,15.330529996211794,0.19654525636168968,0.9097565314412251
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,1,20260718,3548,0.3878798163864497,0.45432479271356524,0.6331393278975638,0.49178131233252625,0.9478579481397971,15.439672771139909,0.19794452270692192,0.9086495854271305
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,3,42,3517,0.5289855057860356,0.6101152852817391,0.6311100629503366,0.5900702846727038,0.9255046914984362,15.51559304580927,0.1989178595616573,1.2202305705634782
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,3,2025,3517,0.5363532018078503,0.6007422058630437,0.6310576572315179,0.5893843549674705,0.9220926926357691,15.55292129191208,0.19939642681938563,1.2014844117260874
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,3,20260623,3517,0.5198065822016694,0.5758444756515195,0.6310733672329949,0.5755748083620613,0.9164060278646574,15.462943216735475,0.19824286175301892,1.151688951303039
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,3,20260715,3517,0.5312210521746807,0.5904913122151635,0.6310673277114384,0.5842598973670942,0.9240830253056582,15.458893143862936,0.1981909377418325,1.180982624430327
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,3,20260718,3517,0.5281913519786914,0.6204570491509849,0.6310559952296354,0.5932347987864373,0.9229456923514359,15.529507380234168,0.19909624846454063,1.2409140983019697
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,6,42,3492,0.5080930205691447,0.5479262394047548,0.6265652258098473,0.560861495261249,0.9218213058419243,15.413886457510968,0.1976139289424483,1.0958524788095096
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,6,2025,3492,0.5033877898191123,0.5764671644667443,0.6265501875784532,0.56880171395477,0.9243986254295533,15.49238061467943,0.19862026429076193,1.1529343289334886
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,6,20260623,3492,0.5048992039548299,0.5360830548429544,0.6266153923561216,0.5558658837179685,0.9201030927835051,15.59142581539875,0.19989007455639424,1.0721661096859088
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,6,20260715,3492,0.5041659421800612,0.5743017650005607,0.6265877934802172,0.5683518335536131,0.9232531500572738,15.450469669744049,0.19808294448389807,1.1486035300011215
S7_elevated_aod,UQ_T2_best_environmental_M4_pressure,6,20260718,3492,0.5152832157423406,0.5600248125956777,0.6266077898348872,0.5673052727243019,0.9198167239404352,15.478244547172102,0.1984390326560526,1.1200496251913554
S7_elevated_aod,UQ_aux_full_fusion,1,42,3548,0.40552654981344366,0.48101379046176707,0.633150745217669,0.5065636951642932,0.9458850056369785,15.769820743375861,0.20217718901763926,0.9620275809235341
S7_elevated_aod,UQ_aux_full_fusion,1,2025,3548,0.3998776449291655,0.5144635816571946,0.6331997917093586,0.5158470060985729,0.9506764374295378,15.69746940810624,0.20124960779623385,1.0289271633143893
S7_elevated_aod,UQ_aux_full_fusion,1,20260623,3548,0.4075992186416231,0.4944997207422267,0.6331830455324163,0.5117606616387554,0.9498308906426156,15.639861872392416,0.20051104964605662,0.9889994414844534
S7_elevated_aod,UQ_aux_full_fusion,1,20260715,3548,0.40768377224514685,0.48222418997978544,0.6332365587034522,0.5077148403094615,0.9461668545659526,15.499700188233591,0.19871410497735373,0.9644483799595709
S7_elevated_aod,UQ_aux_full_fusion,1,20260718,3548,0.4037080907499105,0.49131045212471497,0.6331739504684057,0.5093974977810104,0.9453213077790305,15.62676067040496,0.20034308551801233,0.9826209042494299
S7_elevated_aod,UQ_aux_full_fusion,3,42,3517,0.4517045774885562,0.6009464556770228,0.6310513516464867,0.5612341282706885,0.9374466875177708,15.690689444846988,0.201162685190346,1.2018929113540455
S7_elevated_aod,UQ_aux_full_fusion,3,2025,3517,0.4649428130890925,0.5922476934173211,0.6310739429626817,0.5627548164896984,0.9346033551322149,15.737367497678164,0.20176112176510466,1.1844953868346422
S7_elevated_aod,UQ_aux_full_fusion,3,20260623,3517,0.4652051700866456,0.5959842680257798,0.6310420776043969,0.5640771719056074,0.9363093545635485,15.726691490349053,0.2016242498762699,1.1919685360515595
S7_elevated_aod,UQ_aux_full_fusion,3,20260715,3517,0.46268943339747254,0.5994785350596732,0.6310360907965985,0.5644013530845814,0.9371623542792152,15.669420512386232,0.20089000656905426,1.1989570701193464
S7_elevated_aod,UQ_aux_full_fusion,3,20260718,3517,0.4675031899795771,0.5989635167624892,0.6310419487485439,0.56583621849687,0.931191356269548,15.692310561027451,0.20118346873112117,1.1979270335249783
S7_elevated_aod,UQ_aux_full_fusion,6,42,3492,0.44403805161942594,0.6016665439015811,0.6265386730261827,0.5574144228490633,0.9390034364261168,15.44685671938517,0.19803662460750218,1.2033330878031623
S7_elevated_aod,UQ_aux_full_fusion,6,2025,3492,0.4463218494242682,0.5719997729905556,0.6266203587817168,0.5483139937321803,0.934135166093929,15.430102111274572,0.19782182193941758,1.1439995459811112
S7_elevated_aod,UQ_aux_full_fusion,6,20260623,3492,0.4346255246443165,0.6179379840623609,0.6265707137521878,0.5597114074862883,0.9347079037800687,15.448308743698627,0.19805524030382854,1.2358759681247218
S7_elevated_aod,UQ_aux_full_fusion,6,20260715,3492,0.43852556308929863,0.5881857044508367,0.6265422354858771,0.5510845010086708,0.9369988545246277,15.503863685319514,0.19876748314512196,1.1763714089016735
S7_elevated_aod,UQ_aux_full_fusion,6,20260718,3492,0.4290297528995545,0.6008986995255687,0.626656277127829,0.5521949098509841,0.9289805269186713,15.432713470917797,0.19785530090920253,1.2017973990511375
