experiment,model,horizon,split,seed_count,sample_count_per_seed,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
E3_meteorology,E3_meteorology_aware_xgboost,1,test,5,13641,1.031562440412309,0.003214328304951188,2.4789738071725425,0.0046704819077214394,1.3562453338558307,0.0036725818357711834,0.9762313604453435,8.961751158423466e-05
E3_meteorology,E3_meteorology_aware_xgboost,3,test,5,13539,1.234444804273416,0.0018044674138611154,2.731960570100557,0.0017800168127573108,1.6553487277049777,0.0026517594661009296,0.9710524779707679,3.772165586118539e-05
E3_meteorology,E3_meteorology_aware_xgboost,6,test,5,13387,1.3326388245776326,0.007603311285880032,2.8289409057731687,0.011556491159181491,1.7739407583644762,0.009578324042437377,0.9689142225231031,0.00025395375267103565
