scenario,reliability_group,experiment,model,horizon,seed_count,sample_count_mean,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,5,3639.0,0.9729281162794139,0.005655847314577492,2.295354399445998,0.007970294124428073,1.074675385212864,0.005718335575861483,0.9184045426387415,0.0005666770474177699
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,5,3558.0,1.0369944431818847,0.011551798783642628,2.119392379193077,0.013729537184026478,1.1274786929098037,0.012664099613800286,0.9308624632661916,0.0008948369316323213
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,3650.0,0.7954718663463854,0.01491984442087141,1.7231345936701654,0.018328707939518574,0.8625240384908828,0.015285200981178684,0.9489028570057041,0.00108871421078793
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,3639.0,1.1229768459358154,0.01284274182119099,2.358629845901757,0.021932347538302095,1.2314804417811716,0.014165175030893725,0.9138387654235262,0.0016068012882393377
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,3558.0,1.1445787202157127,0.018472588540833116,2.1689635904906917,0.025051207220425618,1.2377666582595666,0.01929907401198654,0.9275851802318821,0.0016787850730985866
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,5,3650.0,0.8056783764982878,0.02513673597755997,1.7425226253880317,0.01146124579213111,0.8749486161479639,0.025818477677452874,0.9477494592525677,0.0006899596087850855
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,5,3639.0,1.1669577474612463,0.0218083248372051,2.38482485434725,0.017070321425663837,1.2803004126975943,0.022327920020709966,0.9119168023953013,0.0012622854888025086
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,5,3558.0,1.3149991755050423,0.022589967502144297,2.324535461756707,0.021137842806754584,1.420983536474632,0.023450804302666915,0.916827900287626,0.001508548419179328
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,5,1814.0,0.7186225666801791,0.0021039991535957447,1.9314131528559675,0.004101463434911583,0.886534103503634,0.0027260739122521734,0.9835556666304143,6.984761236733216e-05
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,5,1809.0,0.9897816199897864,0.0021738518818207853,2.4121441212356394,0.005639780668977115,1.2554134986713064,0.002833668760242919,0.9754343205664255,0.00011486924365039072
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,5,1795.0,0.9521116435583146,0.008411670290606268,2.206240697730909,0.00928712596268621,1.1695646050196042,0.010170233163185065,0.9780364533868505,0.0001850561197184866
