scenario,reliability_group,experiment,model,horizon,seed,sample_count,MAE,RMSE,sMAPE,R2
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,717,1.1782106641612458,2.353881026212296,1.5073317967430626,0.9717423561459274
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,42,686,0.9576808977636813,2.14960013440495,1.2184929986880957,0.9762180550886462
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,2025,686,0.9387142563236929,2.151768552647962,1.2016738305713819,0.9761700506131158
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,686,0.9589523485960372,2.1896603815646016,1.2206822095020207,0.9753233882161852
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,686,1.0062630582017962,2.199259112856504,1.2660545918592605,0.9751065661610916
S1_dry,Medium,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,686,0.9720840435565617,2.1733402645502626,1.2390628240955575,0.9756898600093539
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,1,42,2092,1.7575217900419025,3.305134065831673,2.5113000059230903,0.9735382341213551
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,1,2025,2092,1.7676598282054854,3.3386336146586157,2.5156580617189688,0.9729991034279958
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,2092,1.7738770216874364,3.328783816055928,2.5221329526443426,0.9731581871189219
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,2092,1.7478232528997728,3.2744122282726718,2.494703083100052,0.974027881909837
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,2092,1.75351350965433,3.2730841470394196,2.5017852545597603,0.974048945896366
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,3,42,2040,1.6147166430404762,3.2342675716574503,2.518843804292328,0.9743521976740336
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,3,2025,2040,1.625309691460304,3.2432842620096345,2.545570006135691,0.9742089932886748
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,2040,1.612687768250509,3.255380436761481,2.5245878009743827,0.9740162539131737
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,2040,1.6251298210044312,3.203693453202803,2.5364736290491146,0.9748348123808824
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,2040,1.6251531031240827,3.207067303341811,2.5340008928519198,0.9747817809161053
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,6,42,1995,1.547073743496722,2.972949468795071,2.5194812488064877,0.9791139421062699
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,6,2025,1995,1.5281878153483073,2.948995730481078,2.488164404777918,0.9794491537589737
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,1995,1.5372839976273285,2.961485787215136,2.4978821895834735,0.979274704673501
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,1995,1.558371421667368,2.9947499576497103,2.5375438754155746,0.9788065061949315
S1_dry,Low,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,1995,1.5320279579513156,2.9605353070626337,2.496724177157756,0.9792880059837976
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,42,2092,1.8046927941384932,3.4426490702962598,2.5558495218334434,0.9712904641468632
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,2092,1.8151253006730286,3.4426120325503677,2.565764509805521,0.971291081886721
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,2092,1.8125324699056609,3.4485978609476664,2.5698585438414048,0.9711911600514818
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,2092,1.8271220865486684,3.4429923307344095,2.5848892029807904,0.971284738707552
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,2092,1.7986015723418707,3.4468463906937132,2.5447344634967064,0.9712204154271566
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,42,2040,1.6589537504607557,3.1925807209783925,2.554381422172401,0.9750090918330474
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,2040,1.6594584690667444,3.188661449090978,2.5464680740741445,0.9750704127844043
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,2040,1.6599778983172249,3.192351562621363,2.5577274060517583,0.9750126793194251
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,2040,1.6453395577973011,3.192793821574021,2.52839276267585,0.9750057555007076
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,2040,1.6602558431438372,3.2050128919248353,2.559526318018572,0.9748140795854497
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,42,1995,1.6040396337421519,3.1141969624738532,2.572555917948102,0.9770821656575933
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,1995,1.6057105565529222,3.1154574210841495,2.5731148340560916,0.9770636101019115
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,1995,1.6144317499477863,3.100483897532506,2.577259271921496,0.9772835542129146
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,1995,1.6035958502824443,3.098475180743933,2.576838780064146,0.9773129793775295
S1_dry,Low,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,1995,1.6217209219235427,3.1314380746135226,2.6020056939438936,0.9768277034435257
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,2092,1.9082207022691853,3.476269364731469,2.6798759467226665,0.9707269817085359
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,2092,1.9062820464961463,3.4531193932524102,2.6713547960825568,0.9711155667238844
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,2092,1.9073018021155042,3.4783708546954752,2.675796099450557,0.9706915784978224
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,2092,1.8992197751543036,3.4519407884508695,2.669510997212371,0.9711352807957749
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,2092,1.894732762416356,3.4543171235927304,2.6723340596300864,0.9710955258518457
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2040,1.7075183889600967,3.2146193155588176,2.5510718452364975,0.9746628731946854
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2040,1.727873911514781,3.2283100072554407,2.5713228839280085,0.9744465978449276
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2040,1.7273294337902192,3.2209219322750866,2.5644097362639546,0.9745634233199706
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2040,1.7304319689632242,3.210725750408935,2.56674985368932,0.9747242129680564
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2040,1.7059670213936202,3.208928390242235,2.534051620345887,0.9747525037537429
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,1995,1.6968462849221035,3.176255305846482,2.698714776165392,0.9761596718242271
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,1995,1.763194789265033,3.226560126793489,2.8221751094715484,0.9753985362635011
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,1995,1.7211600600826613,3.205267383778117,2.7469603101160573,0.9757221652579745
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,1995,1.717789868424112,3.152230420332906,2.679930827227302,0.9765189596933141
S1_dry,Low,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,1995,1.720379618275833,3.181983164957034,2.719392085719887,0.9760736099971603
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,1,42,2092,1.8579193656196862,3.498135324684733,2.6323464919280246,0.9703575651536039
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,1,2025,2092,1.8438319248177581,3.503858888338205,2.617595812699404,0.9702604853416472
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,2092,1.853830953856955,3.4914694683672427,2.631074659363607,0.9704704275404366
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,2092,1.8613131999057748,3.4710624353213553,2.645868461006971,0.9708146092027535
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,2092,1.8494227350403962,3.474293915405896,2.609283750818892,0.9707602420387825
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,3,42,2040,1.7054398924385021,3.264244263881298,2.570285131122443,0.9738745629545388
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2040,1.724216557297052,3.2583707344826536,2.590009271550222,0.9739684961630097
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2040,1.736922608294518,3.2504790250296294,2.6173247137573634,0.9740944390370516
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2040,1.732625326268813,3.254628244446113,2.6048527555584453,0.9740282602002978
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2040,1.6953638811049119,3.241610445325772,2.5508180318074247,0.9742356072233498
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,6,42,1995,1.7053489015813459,3.179087974657637,2.7151073004137327,0.9761171299874595
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,6,2025,1995,1.6785432342299842,3.1585582750300802,2.69376637709942,0.9764245923867864
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,1995,1.7164292306031599,3.1998356898791265,2.738096947161427,0.9758043787003096
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,1995,1.7293270286362474,3.1955978324407783,2.722073673703701,0.9758684255472831
S1_dry,Low,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,1995,1.6929443072555657,3.1494148746223205,2.7076365634064437,0.9765608870959391
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,1,42,3650,0.5817702390069831,1.6701084298384452,0.6458604056478771,0.9520036464782811
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,1,2025,3650,0.5815623599535799,1.663195787425916,0.6449479852846105,0.9524001416934238
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,3650,0.5808651973776622,1.6650485587596033,0.6440119209026982,0.9522940317866853
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,3650,0.582065117195861,1.6724647690555199,0.6457762058509331,0.9518681157895609
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,3650,0.5784036160821784,1.661510448334476,0.64229202475335,0.9524965599955633
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,3,42,3639,0.9061990269507813,2.3048040747331964,1.0052294828269377,0.9177321174956795
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,3,2025,3639,0.8963779751018606,2.2801925697318204,0.9940777879314149,0.9194797072380164
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,3639,0.8984912377176042,2.286472810005163,0.9965074318141575,0.9190355489785196
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,3639,0.8980150536389275,2.293491210477701,0.9968470628655182,0.91853774025272
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,3639,0.8992094899682735,2.29204114320609,0.9971531171004155,0.9186407172456073
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,6,42,3558,0.9055243312184542,2.0658067141577368,0.9906919496377984,0.9343165501755488
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,6,2025,3558,0.9112217895810872,2.0574159122420297,0.996561114886729,0.9348490467748987
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,3558,0.9065963458496687,2.066679546403303,0.9920189458813948,0.9342610340964198
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,3558,0.9014060931949998,2.048872879983082,0.9858677998349047,0.9353889775988632
S2_rain,High,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,3558,0.9073252789599408,2.0564263530673723,0.9919997705156545,0.9349117032546272
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,1,42,3650,0.6276260114695927,1.665321963869707,0.6929422138476046,0.9522783636234063
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,3650,0.625575370266013,1.6529644772258434,0.6894803076233682,0.9529839707028457
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,3650,0.6249364858130886,1.6625202551239577,0.688974330774118,0.9524388006557987
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,3650,0.6205973147039544,1.6550065412286707,0.6848871634639734,0.9528677322146231
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,3650,0.6192790598412082,1.6555773475932924,0.6841804593020582,0.9528352150768259
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,42,3639,0.9739615155672802,2.30361170893143,1.0758571573540547,0.9178172163003608
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,3639,0.9739086308015881,2.3032456457191364,1.0745963802393246,0.9178433332916683
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,3639,0.9632540985244397,2.286362053811704,1.0650917288944153,0.9190433925856459
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,3639,0.9755334444422528,2.288845469042762,1.0780254896765884,0.9188674291507722
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,3639,0.9779828920615093,2.2947071197249578,1.0798061698999373,0.9184513418652606
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,42,3558,1.0373601625759503,2.124188069905052,1.1280219150931994,0.9305515565616024
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,3558,1.0254715345360175,2.107784454330559,1.1148900155535812,0.9316200183813749
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,3558,1.0253878753015961,2.101990014418176,1.1146074027549266,0.9319954638603629
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,3558,1.0464977173629226,2.1311514719551883,1.138112842577479,0.9300954857530273
S2_rain,High,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,3558,1.0502549261329368,2.1318478853564096,1.1417612885698325,0.9300497917745904
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,3650,0.7963368099682951,1.7171576717730153,0.8637972858663646,0.9492613092870157
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,3650,0.8084791606746308,1.750145026423415,0.8760686211294931,0.9472931594687339
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,3650,0.8113341302741064,1.7291015272579304,0.8783995769211106,0.94855301883792
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,3650,0.7769448695770682,1.700190781836165,0.84354428086403,0.9502590332756249
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,3650,0.7842643612378264,1.719077961060301,0.8508104276734162,0.9491477641592261
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,3639,1.1356679474880507,2.348812329617387,1.2455075519903942,0.9145604545969516
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,3639,1.132473772563831,2.369837751437867,1.2397758906687015,0.9130239821264101
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,3639,1.1201880457550437,2.39169525051378,1.2312013304828537,0.9114121880311138
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,3639,1.1029683530925776,2.344157747775621,1.2083343675278504,0.9148987458346959
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,3639,1.1235861107795746,2.338646150164133,1.2325830682360575,0.9152984565284594
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,3558,1.174448004728492,2.207307634125555,1.2688465443294223,0.925010179136199
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,3558,1.124745607867499,2.15982976305827,1.216758236858987,0.9282014574277295
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,3558,1.1437086209344889,2.1803906860411777,1.2369036908245405,0.9268279501003842
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,3558,1.1442766934717015,2.1490226785705198,1.2375986817018672,0.928918172857023
S2_rain,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,3558,1.1357146740763826,2.1482671906579363,1.2287261375830156,0.9289681416380736
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,42,3650,0.8479309395568012,1.7624367771331184,0.9181553856315903,0.9465502103050634
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,2025,3650,0.7813530051871522,1.7370706879342876,0.8493924278039808,0.9480777037206064
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,3650,0.7963945205897501,1.7362014999651103,0.8658322078351562,0.9481296520316738
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,3650,0.7976909480682791,1.7420609774687288,0.8670136616211055,0.9477789484912489
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,3650,0.8050224690894558,1.7348431844389134,0.8743493978479869,0.9482107817142459
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,42,3639,1.16211864879916,2.3676710409484505,1.2747862643521628,0.9131829514066113
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,2025,3639,1.1792765281308948,2.3720120821002784,1.2919955269261536,0.9128643075841711
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,3639,1.1934424363028229,2.4069151515868565,1.3077799549384226,0.9102811176920633
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,3639,1.1349919892126161,2.3790634146451954,1.2475748389523968,0.9123454771765112
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,3639,1.1649591348607362,2.39846258245547,1.279365478318835,0.9109101581171489
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,42,3558,1.2848061216174607,2.291652250427801,1.3894501704603293,0.9191697323254876
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,2025,3558,1.2975812261194375,2.319101219248644,1.4035258150818626,0.9172217970555734
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,3558,1.3361360786871135,2.3475931557906478,1.4442395370769303,0.9151753151293077
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,3558,1.3320449917017576,2.3359276299491727,1.4376357047533892,0.9160162325655077
S2_rain,High,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,3558,1.3244274593994416,2.3284030533672695,1.4300664550006474,0.9165564243622536
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,42,1814,0.7181354686732854,1.9288781063135538,0.8861807430924737,0.983598864981809
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,2025,1814,0.7175732613661323,1.9341322993505798,0.8866813705544482,0.9835093911083418
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,1814,0.7162626415786827,1.9263929535875064,0.88221518066082,0.9836410999662346
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,1814,0.7193040404062155,1.9367096970517752,0.8882099326494778,0.9834654115141639
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,1814,0.7218374213765797,1.9309527079764226,0.88938329056095,0.9835635655815219
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,42,1809,0.990855852235675,2.418355296847709,1.2554051301974951,0.9753077543679816
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1809,0.9866955400238121,2.4099041116398654,1.2519257764354885,0.9754800318798154
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1809,0.9923500326735464,2.4048954353105745,1.2597998035900888,0.9755818491747285
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1809,0.9886451307879818,2.417368801050194,1.2553674696517643,0.9753278951871219
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1809,0.9903615442279164,2.410196961329855,1.2545693134816949,0.9754740722224811
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,42,1795,0.9555959472372892,2.2199903036509827,1.1730460963080966,0.9777621556755766
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,2025,1795,0.9611841599544996,2.1997224776865494,1.1790313093538456,0.9781663514269708
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,1795,0.9572388470294636,2.2070886190009733,1.178081008724553,0.9780198792922594
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,1795,0.9449905766705837,2.208529843673925,1.1609655720544885,0.9779911639657084
S2_rain,Medium,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,1795,0.9415486868997359,2.1958722446421146,1.1566990386570382,0.9782427165737378
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,42,1814,0.807273547064947,1.9791125085878107,0.9884693630818261,0.9827334606043279
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,1814,0.8047037045423795,1.9714360457316655,0.9840750502450942,0.9828671456698459
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,1814,0.7952518398645213,1.969270713148442,0.9755081774500801,0.982904760843086
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,1814,0.8017673276531833,1.9764219854019274,0.98052742865183,0.9827803750135309
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,1814,0.8011130250582402,1.9720415847319108,0.980400555816822,0.9828566191251796
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1809,1.097834139167219,2.49346043542748,1.3819994645866263,0.9737502398859996
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1809,1.0814427174936678,2.47603282817694,1.3600665490996422,0.9741158938165789
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1809,1.0857757187381685,2.4690755755878455,1.365038693111126,0.9742611497773773
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1809,1.1013171616148856,2.4828826408153444,1.3853769572810326,0.9739724817237275
S2_rain,Medium,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1809,1.1004871307254958,2.4767641777364737,1.3803103675094448,0.9741006007031915
