variant,model,horizon,seed,split,sample_count,unique_hours,MAE,RMSE,sMAPE,R2,traffic_only_MAE,delta_MAE_vs_traffic_only,relative_change_vs_traffic_only_percent
M1_temperature,M1_temperature_xgboost,6,20260623,test,13387,266,1.2528462330636825,2.7709852441795073,1.6919201456667692,0.970175263793311,1.2210236967858117,0.031822536277870794,2.6062177467676952
M1_temperature,M1_temperature_xgboost,6,20260715,test,13387,266,1.2577966984279874,2.7827065201204593,1.694978569347188,0.9699224126932993,1.2172144128169635,0.04058228561102384,3.334029336467143
M1_temperature,M1_temperature_xgboost,6,20260718,test,13387,266,1.2597275474234697,2.790586720948846,1.69904760896072,0.9697518212023792,1.212974663518796,0.0467528839046738,3.8543990497744915
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,1,42,test,13641,271,1.0358852859734584,2.465043490694068,1.358377281383724,0.976497807060643,0.9980668375849404,0.037818448388518,3.7891699197248863
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,1,2025,test,13641,271,1.0354091188551826,2.471793771165552,1.357329909823854,0.9763689139084929,0.9971901876580412,0.03821893119714137,3.832662181213469
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,1,20260623,test,13641,271,1.0316256582953989,2.463318776963512,1.3533816211501115,0.9765306830521899,1.0032477383948817,0.02837791990051719,2.828605419626428
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,1,20260715,test,13641,271,1.041146021034001,2.4643167503623156,1.3646003986698991,0.9765116627786534,1.0009857405928273,0.04016028044117359,4.012073180721728
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,1,20260718,test,13641,271,1.038208735609347,2.4682868482322724,1.3622656192416112,0.9764359208004215,0.9977285930774394,0.04048014253190757,4.057229873211188
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,3,42,test,13539,269,1.2096471243507854,2.7088039957547605,1.6272648714867892,0.9715411363781765,1.178476248725019,0.03117087562576626,2.6450151761216825
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,3,2025,test,13539,269,1.2060846089383455,2.7121233067593216,1.627165737969157,0.9714713478690586,1.1733298926467683,0.03275471629157711,2.7916033245935497
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,3,20260623,test,13539,269,1.208563602273854,2.7093119820832268,1.626736843737112,0.9715304615052721,1.1734359243629475,0.03512767791090643,2.993574440801024
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,3,20260715,test,13539,269,1.2053508132200876,2.7222549679060304,1.6298703400987837,0.971257801145002,1.1768088351301655,0.028541978089922093,2.4253708196170276
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,3,20260718,test,13539,269,1.2026947120286884,2.7051349483567577,1.6224850315069186,0.9716181786476495,1.173111668990652,0.029583043038036383,2.5217584838696303
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,6,42,test,13387,266,1.2924252114054102,2.8163390550344194,1.737675197523634,0.9691909675018747,1.2211762180918702,0.07124899331354007,5.834456342825695
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,6,2025,test,13387,266,1.2891418446392917,2.7967293230716126,1.7318795114183267,0.9696185108709616,1.2105098615797245,0.0786319830595672,6.495773851602651
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,6,20260623,test,13387,266,1.3016826704012017,2.8017125099390734,1.7468064807139245,0.9695101474945221,1.2210236967858117,0.08065897361538998,6.605848340840099
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,6,20260715,test,13387,266,1.2971633408661547,2.8087360589419865,1.7427365977094929,0.9693570872554881,1.2172144128169635,0.07994892804919118,6.568187757830415
M2_humidity_dew_point,M2_humidity_dew_point_xgboost,6,20260718,test,13387,266,1.299929763578519,2.8271462112227588,1.749197384364968,0.9689540664393955,1.212974663518796,0.08695510005972307,7.16874825789596
M3_wind,M3_wind_xgboost,1,42,test,13641,271,1.0234724249456546,2.463367593752969,1.3470308222593,0.9765297528371749,0.9980668375849404,0.025405587360714188,2.5454795614879897
M3_wind,M3_wind_xgboost,1,2025,test,13641,271,1.014328677257572,2.45417328447918,1.3371045388184728,0.9767046272633516,0.9971901876580412,0.017138489599530682,1.7186781229548012
M3_wind,M3_wind_xgboost,1,20260623,test,13641,271,1.0184492053924539,2.450821860869996,1.3413952163533531,0.9767682082293586,1.0032477383948817,0.015201466997572188,1.5152256432586984
M3_wind,M3_wind_xgboost,1,20260715,test,13641,271,1.0280648248774698,2.4686454153850126,1.3555156766288494,0.9764290740123301,1.0009857405928273,0.027079084284642452,2.7052417618461817
M3_wind,M3_wind_xgboost,1,20260718,test,13641,271,1.0230950472353315,2.465271173450473,1.3499603766850043,0.976493465318833,0.9977285930774394,0.02536645415789207,2.5424202868287686
M3_wind,M3_wind_xgboost,3,42,test,13539,269,1.231335377953214,2.7617905068122117,1.656132395135743,0.9704168880760213,1.178476248725019,0.0528591292281948,4.485379258630162
M3_wind,M3_wind_xgboost,3,2025,test,13539,269,1.2246661547547115,2.747100422101499,1.6448458244843227,0.9707307588408545,1.1733298926467683,0.051336262107943176,4.37526244150655
M3_wind,M3_wind_xgboost,3,20260623,test,13539,269,1.2338171963079243,2.740223959347565,1.6613325805373853,0.9708771072887349,1.1734359243629475,0.06038127194497678,5.1456812162758245
M3_wind,M3_wind_xgboost,3,20260715,test,13539,269,1.2333020903644656,2.7472173601914944,1.6630501961236166,0.9707282669319475,1.1768088351301655,0.056493255234300044,4.800546490463031
M3_wind,M3_wind_xgboost,3,20260718,test,13539,269,1.2370937340556043,2.7511298392965733,1.6618988251325393,0.97064483225605,1.173111668990652,0.0639820650649523,5.454047279233239
M3_wind,M3_wind_xgboost,6,42,test,13387,266,1.2925602265745486,2.7998877655119507,1.7345446094370542,0.9695498504051024,1.2211762180918702,0.07138400848267845,5.8455125005806625
M3_wind,M3_wind_xgboost,6,2025,test,13387,266,1.2848116387349937,2.78661116970967,1.7238424029096513,0.969837944687238,1.2105098615797245,0.0743017771552692,6.138056327629155
M3_wind,M3_wind_xgboost,6,20260623,test,13387,266,1.3009599847856033,2.7944648243845562,1.7463463547028422,0.9696676904527147,1.2210236967858117,0.07993628799979158,6.546661478414678
M3_wind,M3_wind_xgboost,6,20260715,test,13387,266,1.2976382250353764,2.8020936946269823,1.7419971646619798,0.9695018503865931,1.2172144128169635,0.08042381221841288,6.607201769184644
M3_wind,M3_wind_xgboost,6,20260718,test,13387,266,1.2998609682332323,2.8097021130094166,1.7438580808437774,0.9693360046042576,1.212974663518796,0.08688630471443637,7.163076635284559
M4_pressure,M4_pressure_xgboost,1,42,test,13641,271,0.995394907453742,2.467113838638892,1.3160789080575384,0.9764583123008731,0.9980668375849404,-0.0026719301311983745,-0.26771054107596076
M4_pressure,M4_pressure_xgboost,1,2025,test,13641,271,0.9867879840847195,2.452923409745937,1.306508104115009,0.9767283492097324,0.9971901876580412,-0.010402203573321778,-1.04315141705836
M4_pressure,M4_pressure_xgboost,1,20260623,test,13641,271,0.9896364293926796,2.462280930101325,1.3085857987672396,0.9765504550979437,1.0032477383948817,-0.013611309002202088,-1.3567246136013347
M4_pressure,M4_pressure_xgboost,1,20260715,test,13641,271,0.9963493958667957,2.4692943962193943,1.316872851363375,0.9764166792878066,1.0009857405928273,-0.004636344726031583,-0.4631778993460724
M4_pressure,M4_pressure_xgboost,1,20260718,test,13641,271,0.9907703440207363,2.4686070671066886,1.3118837199371491,0.9764298063146719,0.9977285930774394,-0.00695824905670317,-0.6974090053128406
M4_pressure,M4_pressure_xgboost,3,42,test,13539,269,1.1692023191088796,2.702681310169183,1.5875674180512525,0.9716696416170261,1.178476248725019,-0.009273929616139487,-0.7869424289350635
M4_pressure,M4_pressure_xgboost,3,2025,test,13539,269,1.171184050534663,2.711742943146776,1.5924790285862678,0.9714793493491073,1.1733298926467683,-0.002145842112105445,-0.18288480721009398
M4_pressure,M4_pressure_xgboost,3,20260623,test,13539,269,1.16469745466463,2.7102801501183267,1.5834248322925144,0.9715101107873219,1.1734359243629475,-0.008738469698317486,-0.7446908277553849
M4_pressure,M4_pressure_xgboost,3,20260715,test,13539,269,1.1703744318735496,2.7188381605638368,1.5919385733724947,0.9713299067529007,1.1768088351301655,-0.006434403256615928,-0.5467670758865628
M4_pressure,M4_pressure_xgboost,3,20260718,test,13539,269,1.1727446460317679,2.7151250556426256,1.593455383453302,0.971408162511755,1.173111668990652,-0.0003670229588841334,-0.03128627636957365
M4_pressure,M4_pressure_xgboost,6,42,test,13387,266,1.2284936052273328,2.762605714816325,1.6659211727013734,0.9703553725652903,1.2211762180918702,0.007317387135462594,0.5992081263174502
M4_pressure,M4_pressure_xgboost,6,2025,test,13387,266,1.2229174197086707,2.7561609783306333,1.656662577401204,0.9704935239950693,1.2105098615797245,0.012407558128946228,1.0249861254954398
M4_pressure,M4_pressure_xgboost,6,20260623,test,13387,266,1.2267251330036313,2.7709692707797604,1.6636097198701172,0.9701756076428942,1.2210236967858117,0.0057014362178196,0.4669390309809629
M4_pressure,M4_pressure_xgboost,6,20260715,test,13387,266,1.226924331990648,2.772457666123863,1.6673896025374244,0.9701435593563098,1.2172144128169635,0.009709919173684467,0.79771641474513
M4_pressure,M4_pressure_xgboost,6,20260718,test,13387,266,1.2167561909368867,2.759911326692975,1.6510584801502173,0.9704131695797257,1.212974663518796,0.003781527418090791,0.31175650504691627
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,1,42,test,13641,271,1.0213875621539028,2.4564930031662464,1.3434753465096554,0.9766605682306242,0.9980668375849404,0.023320724568962392,2.336589463827134
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,1,2025,test,13641,271,1.0157616890773358,2.4525002094329404,1.3374556195008844,0.9767363785842147,0.9971901876580412,0.018571501419294534,1.8623830889181507
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,1,20260623,test,13641,271,1.0177721209479802,2.449673888202325,1.3373933603153756,0.9767899668209311,1.0032477383948817,0.014524382553098514,1.4477363862625194
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,1,20260715,test,13641,271,1.0268531724183938,2.4626380205318723,1.3499881868190031,0.9765436530997063,1.0009857405928273,0.0258674318255665,2.5841958358214656
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,1,20260718,test,13641,271,1.0178372069187935,2.455725724913807,1.3392052472029237,0.9766751459572189,0.9977285930774394,0.020108613841354095,2.015439266838106
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,3,42,test,13539,269,1.196671639303045,2.708048834160007,1.6140846283226522,0.9715570017159642,1.178476248725019,0.018195390578025883,1.543976011201862
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,3,2025,test,13539,269,1.2055539794489096,2.723360975798673,1.6243236014778346,0.9712344414253158,1.1733298926467683,0.03222408680214128,2.7463790877645664
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,3,20260623,test,13539,269,1.194981169748169,2.704414327536136,1.606866098709855,0.9716332978987106,1.1734359243629475,0.0215452453852214,1.8360819656103682
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,3,20260715,test,13539,269,1.206517677618,2.7219084383737773,1.6272917948863368,0.9712651181574876,1.1768088351301655,0.029708842487834453,2.5245257854091814
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,3,20260718,test,13539,269,1.1965945178397572,2.713301468741734,1.6114156954793797,0.9714465564639234,1.173111668990652,0.02348284884910523,2.0017573322162865
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,6,42,test,13387,266,1.258983426896561,2.8184253138793913,1.6970657481575062,0.9691453057956563,1.2211762180918702,0.037807208804690795,3.0959666790568408
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,6,2025,test,13387,266,1.2633019754674752,2.8029081595079606,1.6986638591657006,0.9694841184443466,1.2105098615797245,0.052792113887750736,4.361146948349238
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,6,20260623,test,13387,266,1.2699214500555858,2.807890145803183,1.7100075567210327,0.9693755420611939,1.2210236967858117,0.04889775326977408,4.0046522764866195
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,6,20260715,test,13387,266,1.2661896699524648,2.8086623323813598,1.7037188160437204,0.9693586959270514,1.2172144128169635,0.04897525713550133,4.023552187667523
M5_cloud_boundary_layer_radiation,M5_cloud_boundary_layer_radiation_xgboost,6,20260718,test,13387,266,1.2632464089843252,2.8144813770439483,1.7016930023778327,0.9692315978270741,1.212974663518796,0.05027174546552926,4.144500868607818
M6_temperature_humidity,M6_temperature_humidity_xgboost,1,42,test,13641,271,1.0314966839988733,2.4766640969951697,1.3548867733422043,0.9762756986283115,0.9980668375849404,0.03342984641393287,3.349459690978644
M6_temperature_humidity,M6_temperature_humidity_xgboost,1,2025,test,13641,271,1.0353070857007927,2.486111265145607,1.3599055922659429,0.9760943620242439,0.9971901876580412,0.038116898042751424,3.822430115590202
M6_temperature_humidity,M6_temperature_humidity_xgboost,1,20260623,test,13641,271,1.0341101178733048,2.4773526880000154,1.358433148454408,0.9762625045810844,1.0032477383948817,0.030862379478423074,3.0762471020169437
M6_temperature_humidity,M6_temperature_humidity_xgboost,1,20260715,test,13641,271,1.038252213072154,2.4887517308275755,1.3630321768763454,0.9760435553382418,1.0009857405928273,0.037266472479326795,3.7229773580246976
M6_temperature_humidity,M6_temperature_humidity_xgboost,1,20260718,test,13641,271,1.0371908076519147,2.4838743121882763,1.3621434020741494,0.9761373622954681,0.9977285930774394,0.039462214574475296,3.95520533823294
M6_temperature_humidity,M6_temperature_humidity_xgboost,3,42,test,13539,269,1.2024686853222994,2.7165409024660376,1.6245818082390018,0.9713783353646666,1.178476248725019,0.023992436597280342,2.0358863085477967
M6_temperature_humidity,M6_temperature_humidity_xgboost,3,2025,test,13539,269,1.202151044139359,2.7170566012706594,1.6220107713861829,0.9713674674559711,1.1733298926467683,0.02882115149259068,2.456355341597634
M6_temperature_humidity,M6_temperature_humidity_xgboost,3,20260623,test,13539,269,1.207909204327268,2.7190708168080904,1.6273791455220403,0.9713249998322105,1.1734359243629475,0.03447327996432037,2.937806764611859
M6_temperature_humidity,M6_temperature_humidity_xgboost,3,20260715,test,13539,269,1.202903273419251,2.7189649672645397,1.6251550810527184,0.971327232342362,1.1768088351301655,0.02609443828908553,2.2173897331591035
M6_temperature_humidity,M6_temperature_humidity_xgboost,3,20260718,test,13539,269,1.2053545296783563,2.710569273521171,1.6253713552663376,0.9715040320555214,1.173111668990652,0.03224286068770432,2.74849032193552
M6_temperature_humidity,M6_temperature_humidity_xgboost,6,42,test,13387,266,1.3065444132076645,2.828471458580453,1.7534692556419755,0.9689249535591089,1.2211762180918702,0.0853681951157943,6.99065326126192
M6_temperature_humidity,M6_temperature_humidity_xgboost,6,2025,test,13387,266,1.2878647227296909,2.7984733046874766,1.72743663431114,0.9695806085411529,1.2105098615797245,0.07735486114996637,6.39027104240338
M6_temperature_humidity,M6_temperature_humidity_xgboost,6,20260623,test,13387,266,1.2873515186199158,2.789641458278666,1.731056578795155,0.9697723098196598,1.2210236967858117,0.06632782183410413,5.432148615027179
M6_temperature_humidity,M6_temperature_humidity_xgboost,6,20260715,test,13387,266,1.2882601915527,2.7997210041313907,1.728878269849635,0.9695534775203226,1.2172144128169635,0.07104577873573659,5.836751355196118
M6_temperature_humidity,M6_temperature_humidity_xgboost,6,20260718,test,13387,266,1.2794281417334903,2.7888072935100303,1.7178175335416181,0.9697903846186323,1.212974663518796,0.06645347821469438,5.478554516704844
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,1,42,test,13641,271,1.0369007370762846,2.4798090746164254,1.363894225012322,0.9762154080382025,0.9980668375849404,0.03883389949134419,3.8909117134191167
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,1,2025,test,13641,271,1.03488429820634,2.477413135098057,1.36266698866569,0.9762613461830695,0.9971901876580412,0.03769411054829874,3.780032236059757
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,1,20260623,test,13641,271,1.023947669742971,2.461040889084212,1.3480910579608043,0.9765740682242938,1.0032477383948817,0.02069993134808934,2.063292101829965
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,1,20260715,test,13641,271,1.0274900822457342,2.4717309886765158,1.3538850670137452,0.9763701143319095,1.0009857405928273,0.026504341652906938,2.647824097595028
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,1,20260718,test,13641,271,1.0299248085854396,2.4665180273700087,1.3543526308013873,0.9764696816255491,0.9977285930774394,0.032196215508000114,3.2269512702540317
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,3,42,test,13539,269,1.2432031785825166,2.7566081387600385,1.6687434179364586,0.9705278065064771,1.178476248725019,0.0647269298574975,5.4924254882119925
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,3,2025,test,13539,269,1.2357070321959494,2.7456908417281793,1.6578131555934608,0.970760788149322,1.1733298926467683,0.062377139549181004,5.316249073691646
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,3,20260623,test,13539,269,1.237215188542958,2.7468352770832363,1.6612860022424494,0.9707364085935174,1.1734359243629475,0.06377926418001056,5.435257507957753
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,3,20260715,test,13539,269,1.242162597503726,2.758691440856913,1.6663139494738168,0.9704832425491121,1.1768088351301655,0.0653537623735605,5.553473123468842
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,3,20260718,test,13539,269,1.244944987179777,2.7623910937856015,1.6715310432766743,0.9704040202184,1.173111668990652,0.07183331818912508,6.123314607460229
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,6,42,test,13387,266,1.2935496397059514,2.816894018038228,1.732683324940286,0.9691788243916428,1.2211762180918702,0.07237342161408122,5.926533823854446
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,6,2025,test,13387,266,1.295190063823828,2.8052508144920516,1.7340063464387347,0.9694330871206913,1.2105098615797245,0.08468020224410355,6.9954161408974604
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,6,20260623,test,13387,266,1.3105152268710238,2.8075060575761985,1.7540449416460595,0.9693839196604959,1.2210236967858117,0.08949153008521216,7.329221400107724
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,6,20260715,test,13387,266,1.2994118810718134,2.8178738727081623,1.741781867177834,0.9691573784123255,1.2172144128169635,0.08219746825484986,6.75291611644843
M7_wind_boundary_layer,M7_wind_boundary_layer_xgboost,6,20260718,test,13387,266,1.304801333260184,2.8120149352853097,1.744622873379998,0.9692855013423323,1.212974663518796,0.09182666974138809,7.57036997582474
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,1,42,test,13641,271,1.030439187816035,2.4805143502055884,1.3553041522135605,0.9762018770952744,0.9980668375849404,0.03237235023109464,3.2435052455431963
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,1,2025,test,13641,271,1.0338904146522065,2.4744534969530747,1.3570974153311819,0.9763180310029292,0.9971901876580412,0.03670022699416531,3.6803638311321447
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,1,20260623,test,13641,271,1.031717208997655,2.486276218241041,1.3577657068095619,0.9760911896482874,1.0032477383948817,0.028469470602773272,2.8377308528322436
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,1,20260715,test,13641,271,1.0349874733183164,2.4758692739069423,1.3604796347763601,0.9762909236212572,1.0009857405928273,0.03400173272548912,3.396824884373659
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,1,20260718,test,13641,271,1.0267779172773315,2.477755696556065,1.3505797601484884,0.9762547808589697,0.9977285930774394,0.029049324199892035,2.9115457251045576
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,3,42,test,13539,269,1.2364314612860483,2.7343949283268265,1.6580912553548075,0.9710008765074918,1.178476248725019,0.0579552125610292,4.917809130538721
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,3,2025,test,13539,269,1.2354166925318861,2.729536407115517,1.6527603255619097,0.9711038372646825,1.1733298926467683,0.06208679988511778,5.291504143396869
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,3,20260623,test,13539,269,1.2318758529436553,2.731230330727912,1.6536262512534994,0.9710679607835856,1.1734359243629475,0.05843992858070779,4.980240281328913
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,3,20260715,test,13539,269,1.2333962991958054,2.7321222339725915,1.6539295827250284,0.9710490617601681,1.1768088351301655,0.05658746406563986,4.808551939481384
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,3,20260718,test,13539,269,1.2351037154096847,2.7325189503599394,1.6583362236296428,0.9710406535379111,1.173111668990652,0.061992046419032665,5.284411370008003
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,6,42,test,13387,266,1.3362087636820208,2.8415009435016727,1.7777038854154357,0.9686379968536879,1.2211762180918702,0.11503254559015064,9.419815411234666
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,6,2025,test,13387,266,1.3224251230198598,2.8238260875879635,1.762004908209431,0.9690269426226972,1.2105098615797245,0.1119152614401353,9.245299438873223
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,6,20260623,test,13387,266,1.3279213709641386,2.8140383160553673,1.7673519969320455,0.9692412843048639,1.2210236967858117,0.10689767417832696,8.754758360523336
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,6,20260715,test,13387,266,1.33461914738794,2.825584371259629,1.7759368450426347,0.9689883592438268,1.2172144128169635,0.11740473457097655,9.64536184707756
M8_full_meteorology,M8_full_meteorology_xgboost_frozen_anchor,6,20260718,test,13387,266,1.3420197178342037,2.839754810461213,1.7867061562228341,0.9686765295904395,1.212974663518796,0.1290450543154078,10.638726281475058
