experiment,model,horizon,split,seed_count,sample_count_per_seed,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
E1_traffic_only,E1_traffic_only_xgboost,1,test,5,13641,0.999443819461626,0.002586709153030285,2.4467392285999745,0.005116952003715677,1.3175941170010574,0.0025993917229505327,0.9768454627921332,9.678161089017043e-05
E1_traffic_only,E1_traffic_only_xgboost,3,test,5,13539,1.1750325139711104,0.002457248924373387,2.711122036069916,0.006688206278005866,1.5935195747997284,0.0030451833453151726,0.9714922697914631,0.00014076004146941528
E1_traffic_only,E1_traffic_only_xgboost,6,test,5,13387,1.2165797705586334,0.004772818161615394,2.752888784454187,0.015362858515354273,1.6519030176401261,0.008417650069807887,0.9705628108832547,0.000328305207901891
