node_id,N001,N007,N002,N003,N005,N006,N004,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017,N019,N018,N021,N024,N023,N020,N022,N025,N026,N028,N027,N029,N030,N031,N032,N033,N034,N035,N036,N037,N038,N039,N040,N041,N042,N043,N044,N045,N046,N047,N048,N049,N050,N051
N034,55.23431081829603,53.110406563010805,52.61239095995894,52.089530068045605,51.13762434042409,51.02860676398789,50.186971932938235,49.972110537133474,47.87825810897869,45.70342756010396,43.76115609226762,40.62589783309306,37.621811290564764,34.419866027246556,32.40971206084728,31.453950009025064,29.371233352802992,28.258221698627004,25.914591301531022,24.87938779998768,23.916445742465612,21.85122560299837,20.799611880676295,19.77559269701178,18.687905438209825,15.63339910400547,14.689392415377881,12.562483422904293,11.549146927350485,8.449107670109171,6.25390352565001,4.058076964370358,1.9730515668980857,0.0,2.1166265596366785,5.224885511074945,6.2363386707816915,8.314588615939535,11.269286178766741,14.388943009960421,17.524433768260018,20.671157115749217,22.69607920669042,24.723699723177397,27.805280157753423,29.811902537250823,31.946540727712495,34.88486034997835,37.146429300605014,39.17029568494761,40.455684146504275
N035,57.35093737793271,55.227033122647484,54.729017519595615,54.20615662768229,53.25425090006077,53.145233323624566,52.30359849257491,52.08873709677015,49.99488466861537,47.82005411974064,45.8777826519043,42.74252439272974,39.73843785020145,36.536492586883234,34.52633862048396,33.57057656866174,31.48785991243967,30.374848258263683,28.0312178611677,26.996014359624358,26.03307230210229,23.967852162635047,22.916238440312974,21.89221925664846,20.804531997846503,17.75002566364215,16.80601897501456,14.679109982540972,13.665773486987163,10.56573422974585,8.370530085286688,6.174703524007036,4.089678126534764,2.1166265596366785,0.0,3.108258951438266,4.119712111145013,6.197962056302856,9.152659619130063,12.272316450323743,15.407807208623339,18.55453055611254,20.579452647053742,22.60707316354072,25.688653598116744,27.695275977614145,29.829914168075817,32.76823379034167,35.029802740968336,37.05366912531093,38.3390575868676
N036,60.459196329370975,58.33529207408575,57.83727647103388,57.31441557912055,56.362509851499034,56.25349227506283,55.41185744401318,55.19699604820842,53.103143620053636,50.928313071178906,48.986041603342564,45.85078334416801,42.84669680163971,39.6447515383215,37.63459757192223,36.67883552010001,34.59611886387793,33.48310720970195,31.139476812605967,30.104273311062624,29.141331253540557,27.076111114073314,26.02449739175124,25.000478208086726,23.91279094928477,20.858284615080414,19.914277926452826,17.787368933979238,16.77403243842543,13.673993181184116,11.478789036724955,9.282962475445302,7.19793707797303,5.224885511074945,3.108258951438266,0.0,1.0114531597067469,3.08970310486459,6.0444006676917965,9.164057498885477,12.299548257185073,15.446271604674273,17.471193695615476,19.498814212102452,22.580394646678478,24.58701702617588,26.72165521663755,29.659974838903402,31.92154378953007,33.945410173872666,35.23079863542933
N037,61.47064948907772,59.3467452337925,58.84872963074063,58.325868738827296,57.37396301120578,57.26494543476958,56.423310603719926,56.208449207915166,54.11459677976038,51.93976623088565,49.99749476304931,46.862236503874755,43.858149961346456,40.65620469802825,38.646050731628975,37.690288679806756,35.60757202358468,34.494560369408696,32.15092997231271,31.11572647076937,30.152784413247304,28.08756427378006,27.035950551457987,26.011931367793473,24.924244108991516,21.86973777478716,20.925731086159573,18.798822093685985,17.785485598132176,14.685446340890863,12.490242196431701,10.294415635152049,8.209390237679777,6.2363386707816915,4.119712111145013,1.0114531597067469,0.0,2.078249945157843,5.03294750798505,8.15260433917873,11.288095097478326,14.434818444967526,16.45974053590873,18.487361052395705,21.56894148697173,23.575563866469132,25.710202056930804,28.648521679196655,30.910090629823323,32.93395701416592,34.219345475722584
N038,63.548899434235565,61.42499517895034,60.92697957589847,60.404118683985146,59.452212956363624,59.34319537992742,58.50156054887777,58.28669915307301,56.192846724918226,54.018016176043496,52.075744708207154,48.9404864490326,45.936399906504306,42.73445464318609,40.72430067678682,39.7685386249646,37.68582196874253,36.57281031456654,34.22917991747056,33.19397641592721,32.23103435840515,30.165814218937903,29.11420049661583,28.090181312951316,27.00249405414936,23.947987719945004,23.003981031317416,20.877072038843828,19.86373554329002,16.763696286048706,14.568492141589545,12.372665580309892,10.28764018283762,8.314588615939535,6.197962056302856,3.08970310486459,2.078249945157843,0.0,2.9546975628272065,6.074354394020887,9.209845152320483,12.356568499809683,14.381490590750886,16.409111107237862,19.490691541813888,21.49731392131129,23.63195211177296,26.570271734038812,28.83184068466548,30.855707069008076,32.14109553056474
N039,66.50359699706277,64.37969274177755,63.88167713872568,63.35881624681235,62.40691051919083,62.29789294275463,61.456258111704976,61.241396715900215,59.14754428774543,56.9727137388707,55.03044227103436,51.895184011859804,48.89109746933151,45.6891522060133,43.678998239614025,42.723236187791805,40.64051953156974,39.527507877393745,37.18387748029777,36.14867397875442,35.18573192123235,33.12051178176511,32.068898059443036,31.044878875778522,29.957191616976566,26.90268528277221,25.958678594144622,23.831769601671034,22.818433106117226,19.718393848875913,17.52318970441675,15.327363143137099,13.242337745664827,11.269286178766741,9.152659619130063,6.0444006676917965,5.03294750798505,2.9546975628272065,0.0,3.11965683119368,6.255147589493276,9.401870936982476,11.42679302792368,13.454413544410656,16.53599397898668,18.542616358484082,20.677254548945754,23.615574171211605,25.877143121838273,27.90100950618087,29.186397967737534
N040,69.62325382825645,67.49934957297123,67.00133396991936,66.47847307800603,65.52656735038451,65.41754977394831,64.57591494289866,64.3610535470939,62.26720111893911,60.09237057006438,58.15009910222804,55.014840843053484,52.01075430052519,48.80880903720698,46.798655070807705,45.842893018985485,43.76017636276342,42.647164708587425,40.30353431149145,39.2683308099481,38.30538875242603,36.24016861295879,35.188554890636716,34.1645357069722,33.076848448170246,30.02234211396589,29.078335425338302,26.951426432864714,25.938089937310906,22.838050680069593,20.64284653561043,18.44701997433078,16.361994576858507,14.388943009960421,12.272316450323743,9.164057498885477,8.15260433917873,6.074354394020887,3.11965683119368,0.0,3.1354907582995963,6.282214105788796,8.30713619673,10.334756713216976,13.416337147793001,15.422959527290402,17.557597717752074,20.495917340017925,22.757486290644593,24.78135267498719,26.066741136543854
N041,72.75874458655605,70.63484033127082,70.13682472821895,69.61396383630563,68.6620581086841,68.5530405322479,67.71140570119826,67.4965443053935,65.40269187723871,63.22786132836398,61.28558986052764,58.15033160135308,55.14624505882479,51.94429979550657,49.9341458291073,48.97838377728508,46.89566712106301,45.78265546688702,43.43902506979104,42.40382156824769,41.44087951072563,39.375659371258386,38.32404564893631,37.3000264652718,36.21233920646984,33.15783287226549,32.2138261836379,30.08691719116431,29.073580695610502,25.97354143836919,23.778337293910027,21.582510732630375,19.497485335158103,17.524433768260018,15.407807208623339,12.299548257185073,11.288095097478326,9.209845152320483,6.255147589493276,3.1354907582995963,0.0,3.1467233474892,5.171645438430403,7.199265954917379,10.280846389493405,12.287468768990806,14.422106959452478,17.36042658171833,19.621995532344997,21.645861916687593,22.931250378244258
N042,75.90546793404525,73.78156367876002,73.28354807570815,72.76068718379483,71.8087814561733,71.6997638797371,70.85812904868746,70.6432676528827,68.54941522472791,66.37458467585319,64.43231320801684,61.29705494884228,58.29296840631399,55.09102314299577,53.0808691765965,52.12510712477428,50.04239046855221,48.92937881437622,46.58574841728024,45.55054491573689,44.58760285821483,42.522382718747586,41.47076899642551,40.446749812761,39.35906255395904,36.30455621975469,35.3605495311271,33.23364053865351,32.2203040430997,29.12026478585839,26.925060641399227,24.729234080119575,22.644208682647303,20.671157115749217,18.55453055611254,15.446271604674273,14.434818444967526,12.356568499809683,9.401870936982476,6.282214105788796,3.1467233474892,0.0,2.024922090941203,4.05254260742818,7.134123042004205,9.140745421501606,11.275383611963278,14.21370323422913,16.475272184855797,18.499138569198394,19.784527030755058
N043,77.93039002498645,75.80648576970123,75.30847016664936,74.78560927473603,73.83370354711451,73.72468597067831,72.88305113962866,72.6681897438239,70.57433731566911,68.39950676679439,66.45723529895804,63.321977039783484,60.31789049725519,57.115945233936976,55.105791267537704,54.150029215715485,52.067312559493416,50.954300905317425,48.610670508221446,47.575467006678096,46.61252494915603,44.54730480968879,43.495691087366716,42.4716719037022,41.383984644900245,38.32947831069589,37.3854716220683,35.258562629594714,34.245226134040905,31.145186876799592,28.94998273234043,26.754156171060778,24.669130773588506,22.69607920669042,20.579452647053742,17.471193695615476,16.45974053590873,14.381490590750886,11.42679302792368,8.30713619673,5.171645438430403,2.024922090941203,0.0,2.0276205164869765,5.109200951063002,7.115823330560403,9.250461521022075,12.188781143287926,14.450350093914594,16.47421647825719,17.759604939813855
N044,79.95801054147343,77.8341062861882,77.33609068313633,76.81322979122301,75.86132406360149,75.75230648716528,74.91067165611564,74.69581026031088,72.60195783215609,70.42712728328135,68.48485581544502,65.34959755627045,62.34551101374217,59.14356575042395,57.13341178402468,56.17764973220246,54.09493307598039,52.9819214218044,50.63829102470842,49.60308752316507,48.64014546564301,46.574925326175766,45.52331160385369,44.49929242018918,43.41160516138722,40.35709882718287,39.41309213855528,37.28618314608169,36.27284665052788,33.17280739328657,30.977603248827407,28.781776687547755,26.696751290075483,24.723699723177397,22.60707316354072,19.498814212102452,18.487361052395705,16.409111107237862,13.454413544410656,10.334756713216976,7.199265954917379,4.05254260742818,2.0276205164869765,0.0,3.0815804345760256,5.088202814073426,7.222841004535098,10.16116062680095,12.422729577427617,14.446595961770214,15.731984423326878
N045,83.03959097604945,80.91568672076423,80.41767111771236,79.89481022579903,78.94290449817751,78.83388692174131,77.99225209069166,77.7773906948869,75.68353826673211,73.50870771785739,71.56643625002104,68.43117799084649,65.4270914483182,62.22514618499998,60.214992218600706,59.25923016677849,57.17651351055642,56.06350185638043,53.71987145928445,52.6846679577411,51.721725900219035,49.65650576075179,48.60489203842972,47.580872854765204,46.49318559596325,43.43867926175889,42.494672573131304,40.367763580657716,39.35442708510391,36.254387827862594,34.05918368340343,31.86335712212378,29.77833172465151,27.805280157753423,25.688653598116744,22.580394646678478,21.56894148697173,19.490691541813888,16.53599397898668,13.416337147793001,10.280846389493405,7.134123042004205,5.109200951063002,3.0815804345760256,0.0,2.0066223794974007,4.141260569959073,7.079580192224924,9.341149142851592,11.365015527194188,12.650403988750853
N046,85.04621335554685,82.92230910026163,82.42429349720976,81.90143260529643,80.94952687767491,80.84050930123871,79.99887447018907,79.7840130743843,77.69016064622951,75.51533009735479,73.57305862951844,70.4378003703439,67.4337138278156,64.23176856449737,62.22161459809811,61.26585254627589,59.18313589005382,58.07012423587783,55.72649383878185,54.6912903372385,53.728348279716435,51.66312814024919,50.61151441792712,49.587495234262605,48.49980797546065,45.44530164125629,44.501294952628704,42.37438596015512,41.36104946460131,38.261010207359995,36.06580606290083,33.86997950162118,31.78495410414891,29.811902537250823,27.695275977614145,24.58701702617588,23.575563866469132,21.49731392131129,18.542616358484082,15.422959527290402,12.287468768990806,9.140745421501606,7.115823330560403,5.088202814073426,2.0066223794974007,0.0,2.134638190461672,5.072957812727523,7.334526763354191,9.358393147696788,10.643781609253452
N047,87.18085154600853,85.0569472907233,84.55893168767143,84.0360707957581,83.08416506813658,82.97514749170038,82.13351266065074,81.91865126484598,79.82479883669119,77.64996828781645,75.70769681998011,72.57243856080555,69.56835201827727,66.36640675495906,64.35625278855977,63.40049073673756,61.31777408051549,60.2047624263395,57.86113202924352,56.82592852770017,55.86298647017811,53.797766330710864,52.74615260838879,51.72213342472428,50.63444616592232,47.579939831717965,46.63593314309038,44.50902415061679,43.49568765506298,40.39564839782167,38.200444253362505,36.00461769208285,33.91959229461058,31.946540727712495,29.829914168075817,26.72165521663755,25.710202056930804,23.63195211177296,20.677254548945754,17.557597717752074,14.422106959452478,11.275383611963278,9.250461521022075,7.222841004535098,4.141260569959073,2.134638190461672,0.0,2.938319622265851,5.199888572892519,7.223754957235116,8.50914341879178
N048,90.11917116827438,87.99526691298915,87.49725130993728,86.97439041802396,86.02248469040244,85.91346711396623,85.07183228291659,84.85697088711183,82.76311845895704,80.5882879100823,78.64601644224597,75.5107581830714,72.50667164054312,69.30472637722491,67.29457241082562,66.33881035900342,64.25609370278134,63.14308204860535,60.79945165150937,59.76424814996602,58.80130609244396,56.736085952976715,55.68447223065464,54.66045304699013,53.57276578818817,50.518259453983816,49.57425276535623,47.44734377288264,46.43400727732883,43.33396802008752,41.13876387562836,38.942937314348704,36.85791191687643,34.88486034997835,32.76823379034167,29.659974838903402,28.648521679196655,26.570271734038812,23.615574171211605,20.495917340017925,17.36042658171833,14.21370323422913,12.188781143287926,10.16116062680095,7.079580192224924,5.072957812727523,2.938319622265851,0.0,2.2615689506266676,4.285435334969264,5.570823796525929
N049,92.38074011890104,90.25683586361582,89.75882026056395,89.23595936865063,88.2840536410291,88.1750360645929,87.33340123354326,87.1185398377385,85.0246874095837,82.84985686070897,80.90758539287263,77.77232713369807,74.76824059116979,71.56629532785158,69.55614136145229,68.60037930963009,66.51766265340801,65.40465099923202,63.06102060213604,62.02581710059269,61.062875043070626,58.99765490360338,57.94604118128131,56.922021997616795,55.83433473881484,52.779828404610484,51.835821715982895,49.70891272350931,48.6955762279555,45.595536970714186,43.400332826255024,41.20450626497537,39.1194808675031,37.146429300605014,35.029802740968336,31.92154378953007,30.910090629823323,28.83184068466548,25.877143121838273,22.757486290644593,19.621995532344997,16.475272184855797,14.450350093914594,12.422729577427617,9.341149142851592,7.334526763354191,5.199888572892519,2.2615689506266676,0.0,2.023866384342597,3.309254845899261
N050,94.40460650324364,92.28070224795842,91.78268664490655,91.25982575299322,90.3079200253717,90.1989024489355,89.35726761788585,89.14240622208109,87.0485537939263,84.87372324505156,82.93145177721523,79.79619351804067,76.79210697551238,73.59016171219417,71.58000774579489,70.62424569397268,68.5415290377506,67.42851738357461,65.08488698647864,64.04968348493529,63.08674142741322,61.02152128794598,59.969907565623906,58.94588838195939,57.858201123157436,54.80369478895308,53.85968810032549,51.732779107851904,50.719442612298096,47.61940335505678,45.42419921059762,43.22837264931797,41.1433472518457,39.17029568494761,37.05366912531093,33.945410173872666,32.93395701416592,30.855707069008076,27.90100950618087,24.78135267498719,21.645861916687593,18.499138569198394,16.47421647825719,14.446595961770214,11.365015527194188,9.358393147696788,7.223754957235116,4.285435334969264,2.023866384342597,0.0,1.2853884615566642
N051,95.6899949648003,93.56609070951508,93.06807510646321,92.54521421454989,91.59330848692836,91.48429091049216,90.64265607944252,90.42779468363776,88.33394225548297,86.15911170660823,84.2168402387719,81.08158197959733,78.07749543706905,74.87555017375084,72.86539620735155,71.90963415552935,69.82691749930727,68.71390584513128,66.3702754480353,65.33507194649195,64.37212988896988,62.306909749502644,61.25529602718057,60.231276843516056,59.1435895847141,56.089083250509745,55.145076561882156,53.01816756940857,52.00483107385476,48.90479181661345,46.709587672154285,44.51376111087463,42.42873571340236,40.455684146504275,38.3390575868676,35.23079863542933,34.219345475722584,32.14109553056474,29.186397967737534,26.066741136543854,22.931250378244258,19.784527030755058,17.759604939813855,15.731984423326878,12.650403988750853,10.643781609253452,8.50914341879178,5.570823796525929,3.309254845899261,1.2853884615566642,0.0
