model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,3,42,1,0.3578562165018056,10.808796882629395,0.003,0.2712279260158539,True,0,0.12125420570373535
Formal_TCN_24h_causal,3,42,2,0.2823682539907171,8.288092613220215,0.003,0.4438343644142151,True,0,0.04400038719177246
Formal_TCN_24h_causal,3,42,3,0.17441854753362893,5.829354286193848,0.003,0.4320809841156006,True,0,0.04400157928466797
Formal_TCN_24h_causal,3,42,4,0.14596689392366632,4.383547306060791,0.003,0.5184884667396545,True,0,0.04199981689453125
Formal_TCN_24h_causal,3,42,5,0.10465517696447328,4.000037670135498,0.003,0.29744061827659607,True,0,0.04600095748901367
Formal_TCN_24h_causal,3,42,6,0.08498621694899933,3.3083832263946533,0.003,0.29298433661460876,True,0,0.043061256408691406
Formal_TCN_24h_causal,3,42,7,0.06026030945616303,2.614091396331787,0.003,0.19941669702529907,True,0,0.04293704032897949
Formal_TCN_24h_causal,3,42,8,0.050884460867560884,2.443068265914917,0.003,0.2020241618156433,True,0,0.04199671745300293
Formal_TCN_24h_causal,3,42,9,0.044953929756433614,2.4983673095703125,0.003,0.0920366644859314,False,1,0.040997982025146484
Formal_TCN_24h_causal,3,42,10,0.04283119436760371,2.203697443008423,0.003,0.11306224763393402,True,0,0.04200172424316406
Formal_TCN_24h_causal,3,42,11,0.03911455657979211,2.0106723308563232,0.003,0.10865774750709534,True,0,0.043012380599975586
Formal_TCN_24h_causal,3,42,12,0.037524541959477374,1.872761845588684,0.003,0.06975573301315308,True,0,0.041985511779785156
Formal_TCN_24h_causal,3,42,13,0.03508266326499857,1.659591794013977,0.003,0.0798812285065651,True,0,0.04600358009338379
Formal_TCN_24h_causal,3,42,14,0.03358638388830301,1.6376359462738037,0.003,0.05754602700471878,True,0,0.04300880432128906
Formal_TCN_24h_causal,3,42,15,0.03208290412158567,1.6905540227890015,0.003,0.05369536951184273,False,1,0.04198908805847168
Formal_TCN_24h_causal,3,42,16,0.031011429960845105,1.6198198795318604,0.003,0.0374394990503788,True,0,0.041998863220214844
Formal_TCN_24h_causal,3,42,17,0.030113853237718775,1.6088600158691406,0.003,0.04662177339196205,True,0,0.04300189018249512
Formal_TCN_24h_causal,3,42,18,0.02941747362057146,1.503308892250061,0.003,0.03600392863154411,True,0,0.039999961853027344
Formal_TCN_24h_causal,3,42,19,0.028398349520207148,1.577879786491394,0.003,0.04196671023964882,False,1,0.04100608825683594
Formal_TCN_24h_causal,3,42,20,0.028428280811438895,1.5483828783035278,0.003,0.02313177101314068,False,2,0.03899335861206055
Formal_TCN_24h_causal,3,42,21,0.027348440611024587,1.520372986793518,0.003,0.04284442588686943,False,3,0.04099845886230469
