model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,1,20260623,1,0.35337576339078186,10.09553337097168,0.003,0.3043716251850128,True,0,0.04350638389587402
Formal_TCN_24h_causal,1,20260623,2,0.2831893575563787,7.916049480438232,0.003,0.3929232954978943,True,0,0.04064321517944336
Formal_TCN_24h_causal,1,20260623,3,0.20399574948270788,5.227934837341309,0.003,0.5802053809165955,True,0,0.04100298881530762
Formal_TCN_24h_causal,1,20260623,4,0.12330412026292838,4.390152454376221,0.003,0.5403825044631958,True,0,0.039995670318603516
Formal_TCN_24h_causal,1,20260623,5,0.10911226804692499,3.3362717628479004,0.003,0.7249321937561035,True,0,0.04200339317321777
Formal_TCN_24h_causal,1,20260623,6,0.06250165286876373,2.5408945083618164,0.003,0.3506452143192291,True,0,0.04099416732788086
Formal_TCN_24h_causal,1,20260623,7,0.047388604207329654,2.439970016479492,0.003,0.20835734903812408,True,0,0.04199695587158203
Formal_TCN_24h_causal,1,20260623,8,0.04513322407943004,2.2292487621307373,0.003,0.17836780846118927,True,0,0.03999948501586914
Formal_TCN_24h_causal,1,20260623,9,0.03843651859887198,2.205324172973633,0.003,0.1303609311580658,True,0,0.04200243949890137
Formal_TCN_24h_causal,1,20260623,10,0.035677598835935895,2.017426013946533,0.003,0.08539938181638718,True,0,0.03999948501586914
Formal_TCN_24h_causal,1,20260623,11,0.03396492257579815,1.7252779006958008,0.003,0.05551796406507492,True,0,0.0429997444152832
Formal_TCN_24h_causal,1,20260623,12,0.031964876176999495,1.6527788639068604,0.003,0.04667758196592331,True,0,0.0410003662109375
Formal_TCN_24h_causal,1,20260623,13,0.030979056116480563,1.598841667175293,0.003,0.054091982543468475,True,0,0.0410008430480957
Formal_TCN_24h_causal,1,20260623,14,0.02988563342553706,1.5818192958831787,0.003,0.032366350293159485,True,0,0.0429990291595459
Formal_TCN_24h_causal,1,20260623,15,0.02937694987158941,1.5567513704299927,0.003,0.04575692489743233,True,0,0.043005943298339844
Formal_TCN_24h_causal,1,20260623,16,0.028673723071011206,1.448300838470459,0.003,0.03419918194413185,True,0,0.041994571685791016
Formal_TCN_24h_causal,1,20260623,17,0.028648609401677932,1.4155179262161255,0.003,0.03621247783303261,True,0,0.0409998893737793
