model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,6,20260623,1,0.35280031620848823,10.054930686950684,0.003,0.2893942892551422,True,0,0.04099416732788086
Formal_TCN_24h_causal,6,20260623,2,0.28652623055088605,7.919055461883545,0.003,0.3760315775871277,True,0,0.03970217704772949
Formal_TCN_24h_causal,6,20260623,3,0.2157238782203229,5.609271049499512,0.003,0.4731501042842865,True,0,0.040918827056884766
Formal_TCN_24h_causal,6,20260623,4,0.15381736233045004,4.995975017547607,0.003,0.5039893984794617,True,0,0.040006399154663086
Formal_TCN_24h_causal,6,20260623,5,0.12836306200132297,3.949916124343872,0.003,0.48796015977859497,True,0,0.04206585884094238
Formal_TCN_24h_causal,6,20260623,6,0.0770146116263136,3.2094805240631104,0.003,0.249606654047966,True,0,0.040926218032836914
Formal_TCN_24h_causal,6,20260623,7,0.058591288619312294,2.967527151107788,0.003,0.22532233595848083,True,0,0.04200863838195801
Formal_TCN_24h_causal,6,20260623,8,0.05468337217037543,2.8362464904785156,0.003,0.16907618939876556,True,0,0.040999412536621094
Formal_TCN_24h_causal,6,20260623,9,0.04645349343093687,2.6153314113616943,0.003,0.08442365378141403,True,0,0.04099631309509277
Formal_TCN_24h_causal,6,20260623,10,0.04249065935854041,2.358842134475708,0.003,0.07929696887731552,True,0,0.04000377655029297
Formal_TCN_24h_causal,6,20260623,11,0.040252583730270394,2.0668084621429443,0.003,0.08246766775846481,True,0,0.04199934005737305
Formal_TCN_24h_causal,6,20260623,12,0.037553532639049494,1.9769567251205444,0.003,0.06060367077589035,True,0,0.0410003662109375
Formal_TCN_24h_causal,6,20260623,13,0.03615529206871369,1.9306167364120483,0.003,0.04685523733496666,True,0,0.04099225997924805
Formal_TCN_24h_causal,6,20260623,14,0.03439965810950838,1.8858730792999268,0.003,0.02970038540661335,True,0,0.041001081466674805
Formal_TCN_24h_causal,6,20260623,15,0.03358588303013416,1.759351134300232,0.003,0.04341145232319832,True,0,0.0420069694519043
Formal_TCN_24h_causal,6,20260623,16,0.03293164227616119,1.6533308029174805,0.003,0.03511064127087593,True,0,0.0410001277923584
Formal_TCN_24h_causal,6,20260623,17,0.03171107077792074,1.6855446100234985,0.003,0.03750910982489586,False,1,0.04199981689453125
Formal_TCN_24h_causal,6,20260623,18,0.03160530486051052,1.6484177112579346,0.003,0.05026538297533989,True,0,0.04151630401611328
Formal_TCN_24h_causal,6,20260623,19,0.030116512222024404,1.6191253662109375,0.003,0.05171510577201843,True,0,0.041449785232543945
Formal_TCN_24h_causal,6,20260623,20,0.029659168043618758,1.5873445272445679,0.003,0.046455252915620804,True,0,0.0402529239654541
Formal_TCN_24h_causal,6,20260623,21,0.029130720461034088,1.560651421546936,0.003,0.04391935467720032,True,0,0.04200434684753418
Formal_TCN_24h_causal,6,20260623,22,0.028325408931886273,1.5774080753326416,0.003,0.04156136512756348,False,1,0.03998923301696777
Formal_TCN_24h_causal,6,20260623,23,0.027784890116305933,1.5161927938461304,0.003,0.035430703312158585,True,0,0.04200625419616699
Formal_TCN_24h_causal,6,20260623,24,0.02741224793155429,1.5426450967788696,0.003,0.10442858189344406,False,1,0.038993120193481445
Formal_TCN_24h_causal,6,20260623,25,0.027151657565248368,1.4977930784225464,0.003,0.09324302524328232,True,0,0.044045209884643555
Formal_TCN_24h_causal,6,20260623,26,0.026480299359240313,1.4956238269805908,0.003,0.06375525891780853,True,0,0.039955854415893555
Formal_TCN_24h_causal,6,20260623,27,0.026543778045315172,1.4462900161743164,0.003,0.049248695373535156,True,0,0.041005849838256836
Formal_TCN_24h_causal,6,20260623,28,0.02648057268215672,1.4693042039871216,0.003,0.0699470043182373,False,1,0.03899741172790527
Formal_TCN_24h_causal,6,20260623,29,0.02628965128462988,1.4390027523040771,0.003,0.0322326235473156,True,0,0.041002750396728516
Formal_TCN_24h_causal,6,20260623,30,0.025730449758104065,1.4198163747787476,0.003,0.0716763585805893,True,0,0.03999209403991699
Formal_TCN_24h_causal,6,20260623,31,0.02577525625774134,1.435886025428772,0.003,0.1039033755660057,False,1,0.04400062561035156
Formal_TCN_24h_causal,6,20260623,32,0.02575054418778119,1.4222385883331299,0.003,0.04253334179520607,False,2,0.04602217674255371
Formal_TCN_24h_causal,6,20260623,33,0.025266847775238018,1.408955454826355,0.003,0.02025250345468521,True,0,0.042984962463378906
Formal_TCN_24h_causal,6,20260623,34,0.025138119296268746,1.4219337701797485,0.003,0.07195514440536499,False,1,0.03899359703063965
Formal_TCN_24h_causal,6,20260623,35,0.025051374180561775,1.3760701417922974,0.003,0.04692716896533966,True,0,0.0410616397857666
Formal_TCN_24h_causal,6,20260623,36,0.024950753828825067,1.4195879697799683,0.003,0.05798453092575073,False,1,0.03900456428527832
Formal_TCN_24h_causal,6,20260623,37,0.025275623725532947,1.4153729677200317,0.003,0.07512099295854568,False,2,0.040940284729003906
Formal_TCN_24h_causal,6,20260623,38,0.024681363573100044,1.3460979461669922,0.003,0.07232602685689926,True,0,0.03900027275085449
Formal_TCN_24h_causal,6,20260623,39,0.02482769239887832,1.3965411186218262,0.003,0.044436290860176086,False,1,0.03999495506286621
