model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,3,20260718,1,0.3183146143898355,8.577715873718262,0.003,0.2850044071674347,True,0,0.04099845886230469
Formal_TCN_24h_causal,3,20260718,2,0.23501917390890098,5.8723955154418945,0.003,0.4365829527378082,True,0,0.04307746887207031
Formal_TCN_24h_causal,3,20260718,3,0.146048786352803,4.3957085609436035,0.003,0.4675911068916321,True,0,0.042923688888549805
Formal_TCN_24h_causal,3,20260718,4,0.11975950426668942,4.1668829917907715,0.003,0.5074095129966736,True,0,0.04000043869018555
Formal_TCN_24h_causal,3,20260718,5,0.08543852606749859,3.346003770828247,0.003,0.3463771939277649,True,0,0.04099774360656738
Formal_TCN_24h_causal,3,20260718,6,0.06308177136081722,2.9375648498535156,0.003,0.2732381522655487,True,0,0.04000067710876465
Formal_TCN_24h_causal,3,20260718,7,0.04931325738254898,2.6532158851623535,0.003,0.14182330667972565,True,0,0.04200267791748047
Formal_TCN_24h_causal,3,20260718,8,0.04711152583662779,2.463639736175537,0.003,0.22881776094436646,True,0,0.040998220443725586
Formal_TCN_24h_causal,3,20260718,9,0.04176438571559786,2.2255659103393555,0.003,0.12012698501348495,True,0,0.042000532150268555
Formal_TCN_24h_causal,3,20260718,10,0.037766657256513986,2.017224073410034,0.003,0.08274584263563156,True,0,0.04100656509399414
Formal_TCN_24h_causal,3,20260718,11,0.03575102784775955,1.927739143371582,0.003,0.11094540357589722,True,0,0.04099297523498535
Formal_TCN_24h_causal,3,20260718,12,0.034657906224349506,1.817355751991272,0.003,0.09431144595146179,True,0,0.042009830474853516
Formal_TCN_24h_causal,3,20260718,13,0.032000397954124,1.742553949356079,0.003,0.07308890670537949,True,0,0.04299640655517578
Formal_TCN_24h_causal,3,20260718,14,0.03163794151186275,1.712371826171875,0.003,0.07755764573812485,True,0,0.043006181716918945
