model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,3,20260623,1,0.35287934791607023,10.065189361572266,0.003,0.29251015186309814,True,0,0.04052615165710449
Formal_TCN_24h_causal,3,20260623,2,0.2849281203096064,7.914249420166016,0.003,0.3549381196498871,True,0,0.039630889892578125
Formal_TCN_24h_causal,3,20260623,3,0.20959941664297976,5.357724189758301,0.003,0.5395995378494263,True,0,0.03994131088256836
Formal_TCN_24h_causal,3,20260623,4,0.1379998076733466,4.657705307006836,0.003,0.48086458444595337,True,0,0.04100799560546875
Formal_TCN_24h_causal,3,20260623,5,0.11949704065593207,3.613980293273926,0.003,0.6072420477867126,True,0,0.039992570877075195
Formal_TCN_24h_causal,3,20260623,6,0.06969023135461232,2.8929266929626465,0.003,0.28528574109077454,True,0,0.04100656509399414
Formal_TCN_24h_causal,3,20260623,7,0.05306270782930682,2.737417459487915,0.003,0.1553569883108139,True,0,0.04099750518798828
Formal_TCN_24h_causal,3,20260623,8,0.05145800181225712,2.583489179611206,0.003,0.19522850215435028,True,0,0.04099583625793457
Formal_TCN_24h_causal,3,20260623,9,0.044206382426897325,2.4800937175750732,0.003,0.08932521939277649,True,0,0.04101061820983887
Formal_TCN_24h_causal,3,20260623,10,0.03983429077172949,2.2794179916381836,0.003,0.0729542151093483,True,0,0.040996551513671875
Formal_TCN_24h_causal,3,20260623,11,0.038249936459559084,1.9920369386672974,0.003,0.05306050553917885,True,0,0.0399930477142334
Formal_TCN_24h_causal,3,20260623,12,0.03621366871006891,1.9287278652191162,0.003,0.06908345967531204,True,0,0.041007280349731445
Formal_TCN_24h_causal,3,20260623,13,0.035066165097441024,1.9109443426132202,0.003,0.07210332155227661,True,0,0.03999662399291992
Formal_TCN_24h_causal,3,20260623,14,0.03424038535390973,1.891249418258667,0.003,0.06578682363033295,True,0,0.04000377655029297
Formal_TCN_24h_causal,3,20260623,15,0.033071285146865,1.8137913942337036,0.003,0.09468717128038406,True,0,0.04199981689453125
Formal_TCN_24h_causal,3,20260623,16,0.03262753555147251,1.7037001848220825,0.003,0.04037986323237419,True,0,0.04000425338745117
