model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,6,42,1,0.3576503346221293,10.786006927490234,0.003,0.2666821777820587,True,0,0.12097501754760742
Formal_TCN_24h_causal,6,42,2,0.2844266997415261,8.285059928894043,0.003,0.39534905552864075,True,0,0.04314565658569336
Formal_TCN_24h_causal,6,42,3,0.1845217038800393,6.129702091217041,0.003,0.3766159117221832,True,0,0.042999982833862305
Formal_TCN_24h_causal,6,42,4,0.15355289041458786,4.602113723754883,0.003,0.4006384015083313,True,0,0.04100227355957031
Formal_TCN_24h_causal,6,42,5,0.11033921238844129,4.204192161560059,0.003,0.22946016490459442,True,0,0.04199671745300293
Formal_TCN_24h_causal,6,42,6,0.08568128154807673,3.2161412239074707,0.003,0.2896067202091217,True,0,0.04100179672241211
Formal_TCN_24h_causal,6,42,7,0.06078124080679441,2.706108331680298,0.003,0.24991436302661896,True,0,0.04200124740600586
Formal_TCN_24h_causal,6,42,8,0.05295273852777443,2.657529592514038,0.003,0.20700913667678833,True,0,0.041005611419677734
Formal_TCN_24h_causal,6,42,9,0.04892585861090333,2.5701992511749268,0.003,0.11255132406949997,True,0,0.040990591049194336
Formal_TCN_24h_causal,6,42,10,0.04505304415573981,2.3030881881713867,0.003,0.13969258964061737,True,0,0.039999961853027344
Formal_TCN_24h_causal,6,42,11,0.041801195458753576,2.113433361053467,0.003,0.09750920534133911,True,0,0.042008161544799805
Formal_TCN_24h_causal,6,42,12,0.03918401900957504,1.9776611328125,0.003,0.049230385571718216,True,0,0.0399928092956543
Formal_TCN_24h_causal,6,42,13,0.03709145737737568,1.7698805332183838,0.003,0.043572958558797836,True,0,0.04200243949890137
Formal_TCN_24h_causal,6,42,14,0.035179719168011395,1.7522844076156616,0.003,0.045010633766651154,True,0,0.04100441932678223
Formal_TCN_24h_causal,6,42,15,0.03391885877843281,1.7788153886795044,0.003,0.03550812602043152,False,1,0.04099225997924805
Formal_TCN_24h_causal,6,42,16,0.03292367269130549,1.6528563499450684,0.003,0.03722015395760536,True,0,0.040001869201660156
Formal_TCN_24h_causal,6,42,17,0.0317110668131072,1.6649816036224365,0.003,0.05503138154745102,False,1,0.03999829292297363
Formal_TCN_24h_causal,6,42,18,0.031103180402813794,1.575013279914856,0.003,0.043554339557886124,True,0,0.04100298881530762
Formal_TCN_24h_causal,6,42,19,0.030025735725550316,1.5814412832260132,0.003,0.04455802962183952,False,1,0.03899693489074707
Formal_TCN_24h_causal,6,42,20,0.029555732798765562,1.5749861001968384,0.003,0.0634923204779625,False,2,0.03999829292297363
Formal_TCN_24h_causal,6,42,21,0.029031340711319065,1.5376888513565063,0.003,0.05565042793750763,True,0,0.04100203514099121
Formal_TCN_24h_causal,6,42,22,0.02870790359416224,1.5278940200805664,0.003,0.06369561702013016,True,0,0.03999900817871094
Formal_TCN_24h_causal,6,42,23,0.02805165137924232,1.4575023651123047,0.003,0.08229806274175644,True,0,0.03999924659729004
Formal_TCN_24h_causal,6,42,24,0.02843824006095519,1.4881583452224731,0.003,0.06946364790201187,False,1,0.03999972343444824
Formal_TCN_24h_causal,6,42,25,0.027894330629875567,1.4017138481140137,0.003,0.06162896752357483,True,0,0.041002750396728516
Formal_TCN_24h_causal,6,42,26,0.02746406229639536,1.4352248907089233,0.003,0.059399742633104324,False,1,0.03999805450439453
Formal_TCN_24h_causal,6,42,27,0.027323910836045757,1.3886618614196777,0.003,0.044682323932647705,True,0,0.038999319076538086
Formal_TCN_24h_causal,6,42,28,0.027413187999767268,1.412597894668579,0.003,0.043951474130153656,False,1,0.040999650955200195
Formal_TCN_24h_causal,6,42,29,0.027043793975201375,1.4144811630249023,0.003,0.06076911836862564,False,2,0.0390019416809082
Formal_TCN_24h_causal,6,42,30,0.026923807153705216,1.343435287475586,0.003,0.07845336943864822,True,0,0.040999412536621094
Formal_TCN_24h_causal,6,42,31,0.026528037184528383,1.3560309410095215,0.003,0.05301481485366821,False,1,0.03899884223937988
Formal_TCN_24h_causal,6,42,32,0.02601573839694388,1.3616199493408203,0.003,0.027874251827597618,False,2,0.03900003433227539
Formal_TCN_24h_causal,6,42,33,0.026420728890866274,1.3393275737762451,0.003,0.051781829446554184,True,0,0.0420076847076416
Formal_TCN_24h_causal,6,42,34,0.025821770603441655,1.3155597448349,0.003,0.04612305760383606,True,0,0.03899216651916504
Formal_TCN_24h_causal,6,42,35,0.026394611564728533,1.358790636062622,0.003,0.0507182739675045,False,1,0.0410001277923584
Formal_TCN_24h_causal,6,42,36,0.025849314771194197,1.3404232263565063,0.003,0.06424812227487564,False,2,0.03900003433227539
Formal_TCN_24h_causal,6,42,37,0.025480244464895906,1.3167767524719238,0.003,0.06265304237604141,False,3,0.039999961853027344
