model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,6,20260715,32,0.025333001677842915,1.4622111320495605,0.003,0.039740581065416336,False,3,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,33,0.025220144566170923,1.388390302658081,0.003,0.07021099328994751,False,4,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,34,0.02522442997831926,1.3981654644012451,0.003,0.06723819673061371,False,5,0.03900003433227539
Formal_TCN_24h_causal,6,20260715,35,0.024847230738972326,1.417468786239624,0.0015,0.027052050456404686,False,6,0.04000091552734375
Formal_TCN_24h_causal,6,20260715,36,0.024764545086914263,1.4142508506774902,0.0015,0.046730659902095795,False,7,0.04099917411804199
Formal_TCN_24h_causal,6,20260715,37,0.0246271127279105,1.4463882446289062,0.0015,0.03308717906475067,False,8,0.0390019416809082
Formal_TCN_24h_causal,6,20260715,38,0.024557733149878386,1.3652724027633667,0.0015,0.040554121136665344,True,0,0.04100537300109863
Formal_TCN_24h_causal,6,20260715,39,0.02445905268181446,1.3771886825561523,0.0015,0.036600422114133835,False,1,0.04099249839782715
Formal_TCN_24h_causal,6,20260715,40,0.024266800888955935,1.4127100706100464,0.0015,0.03818003460764885,False,2,0.03900003433227539
Formal_TCN_24h_causal,6,20260715,41,0.024156344729072233,1.4122247695922852,0.0015,0.04769432172179222,False,3,0.0410001277923584
Formal_TCN_24h_causal,6,20260715,42,0.024457142105369027,1.3579514026641846,0.0015,0.06080648675560951,True,0,0.040001869201660156
Formal_TCN_24h_causal,6,20260715,43,0.024324644709568556,1.3927875757217407,0.0015,0.058076102286577225,False,1,0.0410006046295166
Formal_TCN_24h_causal,6,20260715,44,0.024238376278805037,1.3811219930648804,0.0015,0.06277507543563843,False,2,0.03899741172790527
Formal_TCN_24h_causal,6,20260715,45,0.02406769413219764,1.3765013217926025,0.0015,0.03612557053565979,False,3,0.0409998893737793
Formal_TCN_24h_causal,6,20260715,46,0.023865276193061797,1.3444234132766724,0.0015,0.03673771023750305,True,0,0.04000234603881836
Formal_TCN_24h_causal,6,20260715,47,0.02400795092590879,1.3599590063095093,0.0015,0.06180217117071152,False,1,0.03999781608581543
Formal_TCN_24h_causal,6,20260715,48,0.023733183468935867,1.3209729194641113,0.0015,0.03826334699988365,True,0,0.042001962661743164
Formal_TCN_24h_causal,6,20260715,49,0.02379015296340057,1.3815946578979492,0.0015,0.0341356061398983,False,1,0.04200911521911621
Formal_TCN_24h_causal,6,20260715,50,0.02342747381852577,1.3295831680297852,0.0015,0.031193982809782028,False,2,0.03898906707763672
Formal_TCN_24h_causal,6,20260715,51,0.023797148985130207,1.3569728136062622,0.0015,0.044530708342790604,False,3,0.03899979591369629
Formal_TCN_24h_causal,6,20260715,52,0.02350557957027456,1.3642611503601074,0.0015,0.07106687128543854,False,4,0.03899860382080078
Formal_TCN_24h_causal,6,20260715,53,0.02363777507887509,1.3460453748703003,0.0015,0.027708766981959343,False,5,0.04000043869018555
Formal_TCN_24h_causal,6,20260715,54,0.02357355964098821,1.3444682359695435,0.00075,0.0230412594974041,False,6,0.03999948501586914
Formal_TCN_24h_causal,6,20260715,55,0.02372627791184407,1.330269694328308,0.00075,0.032684069126844406,False,7,0.041002750396728516
Formal_TCN_24h_causal,6,20260715,56,0.02368059908081701,1.3295886516571045,0.00075,0.07025357335805893,False,8,0.039997100830078125
Formal_TCN_24h_causal,6,20260715,57,0.023337233822927565,1.326764464378357,0.00075,0.07710842788219452,False,9,0.04000115394592285
Formal_TCN_24h_causal,6,20260715,58,0.023772934526245595,1.294535517692566,0.00075,0.050278641283512115,True,0,0.03999972343444824
Formal_TCN_24h_causal,6,20260715,59,0.023411497462351296,1.340531826019287,0.00075,0.03691980987787247,False,1,0.04000067710876465
Formal_TCN_24h_causal,6,20260715,60,0.023448851280209168,1.3128317594528198,0.00075,0.035753682255744934,False,2,0.039998531341552734
Formal_TCN_24h_causal,6,20260715,61,0.023471469823946663,1.3292211294174194,0.00075,0.025309555232524872,False,3,0.039002418518066406
Formal_TCN_24h_causal,6,20260715,62,0.02356216901332114,1.3119932413101196,0.00075,0.03236466273665428,False,4,0.045999765396118164
Formal_TCN_24h_causal,6,20260715,63,0.02324497105719353,1.2893534898757935,0.00075,0.02228569984436035,True,0,0.042021751403808594
Formal_TCN_24h_causal,6,20260715,64,0.02340939033572163,1.3501460552215576,0.00075,0.03824326768517494,False,1,0.03897595405578613
Formal_TCN_24h_causal,6,20260715,65,0.023257836922768768,1.337349534034729,0.00075,0.028229469433426857,False,2,0.03900003433227539
Formal_TCN_24h_causal,6,20260715,66,0.023435790587012367,1.3244667053222656,0.00075,0.024573057889938354,False,3,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,67,0.023168543670265947,1.3187059164047241,0.00075,0.05537017434835434,False,4,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,68,0.023380379175044763,1.3092063665390015,0.00075,0.04003162682056427,False,5,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,69,0.02319029172885423,1.3142012357711792,0.000375,0.026979075744748116,False,6,0.03900027275085449
Formal_TCN_24h_causal,6,20260715,70,0.023202113058971956,1.321588158607483,0.000375,0.029362766072154045,False,7,0.039999961853027344
Formal_TCN_24h_causal,6,20260715,71,0.023408939748788403,1.3245831727981567,0.000375,0.021276699379086494,False,8,0.03900003433227539
Formal_TCN_24h_causal,6,20260715,72,0.02322705052578315,1.3147457838058472,0.000375,0.03260918706655502,False,9,0.0409998893737793
Formal_TCN_24h_causal,6,20260715,73,0.02297016230447964,1.303802490234375,0.000375,0.03894409164786339,False,10,0.03900003433227539
Formal_TCN_24h_causal,6,20260715,74,0.023043833847096983,1.3036454916000366,0.000375,0.025018971413373947,False,11,0.03999948501586914
Formal_TCN_24h_causal,6,20260715,75,0.02318420911116406,1.313753366470337,0.0001875,0.02471282333135605,False,12,0.040012359619140625
Formal_TCN_24h_causal,6,20260715,76,0.023106993153681872,1.319521188735962,0.0001875,0.018158050253987312,False,13,0.039987802505493164
Formal_TCN_24h_causal,6,20260715,77,0.023182869617701024,1.3259003162384033,0.0001875,0.018279561772942543,False,14,0.03900146484375
Formal_TCN_24h_causal,6,20260715,78,0.02296492129602298,1.3208229541778564,0.0001875,0.03424014523625374,False,15,0.03899693489074707
