model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,6,20260718,1,0.31866189707577514,8.579063415527344,0.003,0.2809779942035675,True,0,0.04105520248413086
Formal_TCN_24h_causal,6,20260718,2,0.23707194008774346,5.878056049346924,0.003,0.420410692691803,True,0,0.03912043571472168
Formal_TCN_24h_causal,6,20260718,3,0.1565428899853798,4.781449317932129,0.003,0.4297613799571991,True,0,0.0429997444152832
Formal_TCN_24h_causal,6,20260718,4,0.130530096722851,4.502090930938721,0.003,0.42018741369247437,True,0,0.039999961853027344
Formal_TCN_24h_causal,6,20260718,5,0.09349711774658406,3.6120188236236572,0.003,0.2827003598213196,True,0,0.0410003662109375
Formal_TCN_24h_causal,6,20260718,6,0.06392693688721002,2.963432550430298,0.003,0.2437646985054016,True,0,0.039998531341552734
Formal_TCN_24h_causal,6,20260718,7,0.052036214833052284,2.663466691970825,0.003,0.1863526999950409,True,0,0.04000091552734375
Formal_TCN_24h_causal,6,20260718,8,0.0499044057489714,2.514218330383301,0.003,0.13741342723369598,True,0,0.04200005531311035
Formal_TCN_24h_causal,6,20260718,9,0.04362390730246025,2.246474504470825,0.003,0.10104010999202728,True,0,0.04399991035461426
Formal_TCN_24h_causal,6,20260718,10,0.039355861228988306,2.060656785964966,0.003,0.08674114942550659,True,0,0.043000221252441406
Formal_TCN_24h_causal,6,20260718,11,0.03654696041812308,2.0382049083709717,0.003,0.04851112142205238,True,0,0.04300093650817871
Formal_TCN_24h_causal,6,20260718,12,0.035527892917023934,1.7786023616790771,0.003,0.06653051823377609,True,0,0.042999982833862305
Formal_TCN_24h_causal,6,20260718,13,0.033392932698787445,1.7568098306655884,0.003,0.050323810428380966,True,0,0.04300069808959961
Formal_TCN_24h_causal,6,20260718,14,0.03211131817897367,1.6714950799942017,0.003,0.07050056755542755,True,0,0.04399895668029785
Formal_TCN_24h_causal,6,20260718,15,0.031199835201869773,1.6806297302246094,0.003,0.035359323024749756,False,1,0.045005083084106445
Formal_TCN_24h_causal,6,20260718,16,0.030566909652241497,1.5706392526626587,0.003,0.034792281687259674,True,0,0.0419924259185791
Formal_TCN_24h_causal,6,20260718,17,0.030082456820223494,1.5640692710876465,0.003,0.03544015809893608,True,0,0.04300212860107422
Formal_TCN_24h_causal,6,20260718,18,0.029522117536045098,1.5356038808822632,0.003,0.04781927913427353,True,0,0.04400634765625
Formal_TCN_24h_causal,6,20260718,19,0.02841556048597729,1.5263067483901978,0.003,0.03484903648495674,True,0,0.042993783950805664
Formal_TCN_24h_causal,6,20260718,20,0.027749237173606885,1.4888267517089844,0.003,0.03226105868816376,True,0,0.043005943298339844
Formal_TCN_24h_causal,6,20260718,21,0.027897787860114067,1.4705716371536255,0.003,0.03062009997665882,True,0,0.04199957847595215
Formal_TCN_24h_causal,6,20260718,22,0.026858970466957108,1.459972620010376,0.003,0.0565771609544754,True,0,0.040992021560668945
Formal_TCN_24h_causal,6,20260718,23,0.026630783362742348,1.476876974105835,0.003,0.042533956468105316,False,1,0.044007301330566406
Formal_TCN_24h_causal,6,20260718,24,0.026786008197774516,1.4714473485946655,0.003,0.03252381831407547,False,2,0.03999137878417969
Formal_TCN_24h_causal,6,20260718,25,0.026233691056797053,1.3680576086044312,0.003,0.06535859405994415,True,0,0.04200005531311035
Formal_TCN_24h_causal,6,20260718,26,0.026394355942678534,1.4511387348175049,0.003,0.05789734795689583,False,1,0.03941988945007324
Formal_TCN_24h_causal,6,20260718,27,0.02614964535858762,1.3789221048355103,0.003,0.03382295370101929,False,2,0.03899407386779785
Formal_TCN_24h_causal,6,20260718,28,0.02561718768944388,1.3668951988220215,0.003,0.04779870808124542,True,0,0.04000568389892578
Formal_TCN_24h_causal,6,20260718,29,0.025823975495293323,1.3799688816070557,0.003,0.034629419445991516,False,1,0.038996219635009766
Formal_TCN_24h_causal,6,20260718,30,0.02525807233652487,1.3677868843078613,0.003,0.028329692780971527,False,2,0.042075395584106445
Formal_TCN_24h_causal,6,20260718,31,0.025513926871766048,1.4228695631027222,0.003,0.03179163485765457,False,3,0.03992891311645508
Formal_TCN_24h_causal,6,20260718,32,0.025094432910683032,1.3353149890899658,0.003,0.03743327781558037,True,0,0.04200029373168945
Formal_TCN_24h_causal,6,20260718,33,0.0248668514042683,1.3747328519821167,0.003,0.03256943076848984,False,1,0.04099154472351074
Formal_TCN_24h_causal,6,20260718,34,0.025027385126771575,1.379328966140747,0.003,0.05368143692612648,False,2,0.04201054573059082
Formal_TCN_24h_causal,6,20260718,35,0.025276804963145154,1.3143361806869507,0.003,0.036823589354753494,True,0,0.04399299621582031
Formal_TCN_24h_causal,6,20260718,36,0.024908459103912137,1.3657238483428955,0.003,0.039340611547231674,False,1,0.04200434684753418
Formal_TCN_24h_causal,6,20260718,37,0.02494292471309678,1.307020902633667,0.003,0.02895500138401985,True,0,0.039999961853027344
Formal_TCN_24h_causal,6,20260718,38,0.02479679663444514,1.3400115966796875,0.003,0.036681536585092545,False,1,0.03999972343444824
Formal_TCN_24h_causal,6,20260718,39,0.024761884612456635,1.388155221939087,0.003,0.043362971395254135,False,2,0.039999961853027344
Formal_TCN_24h_causal,6,20260718,40,0.024717283587942056,1.250990390777588,0.003,0.04425825551152229,True,0,0.03999972343444824
Formal_TCN_24h_causal,6,20260718,41,0.024458241558829023,1.2666354179382324,0.003,0.03280980512499809,False,1,0.039994001388549805
Formal_TCN_24h_causal,6,20260718,42,0.02459196317992711,1.4099111557006836,0.003,0.04221455380320549,False,2,0.04200267791748047
Formal_TCN_24h_causal,6,20260718,43,0.024666818154727457,1.2553322315216064,0.003,0.035086486488580704,False,3,0.04600381851196289
Formal_TCN_24h_causal,6,20260718,44,0.024286115721710303,1.2805073261260986,0.003,0.07489481568336487,False,4,0.0409998893737793
Formal_TCN_24h_causal,6,20260718,45,0.0238985949383013,1.3286404609680176,0.003,0.05127440020442009,False,5,0.04000234603881836
Formal_TCN_24h_causal,6,20260718,46,0.023801160024770507,1.2803744077682495,0.0015,0.12074792385101318,False,6,0.03999757766723633
Formal_TCN_24h_causal,6,20260718,47,0.024073869378286514,1.2760224342346191,0.0015,0.06392922252416611,False,7,0.03999662399291992
Formal_TCN_24h_causal,6,20260718,48,0.023850033220119568,1.270948886871338,0.0015,0.05729270726442337,False,8,0.03900313377380371
Formal_TCN_24h_causal,6,20260718,49,0.023771223902961738,1.2790859937667847,0.0015,0.051264289766550064,False,9,0.038995981216430664
Formal_TCN_24h_causal,6,20260718,50,0.02363936276426532,1.2627241611480713,0.0015,0.040401894599199295,False,10,0.041004180908203125
Formal_TCN_24h_causal,6,20260718,51,0.023512786401243286,1.267687439918518,0.0015,0.03160933777689934,False,11,0.038996219635009766
Formal_TCN_24h_causal,6,20260718,52,0.0238103938215303,1.270334243774414,0.00075,0.0505887046456337,False,12,0.03899693489074707
Formal_TCN_24h_causal,6,20260718,53,0.02380683892518192,1.2578301429748535,0.00075,0.020976880565285683,False,13,0.0410003662109375
Formal_TCN_24h_causal,6,20260718,54,0.023719322384578117,1.2483469247817993,0.00075,0.037143830209970474,True,0,0.03999829292297363
Formal_TCN_24h_causal,6,20260718,55,0.02384487514375204,1.2582679986953735,0.00075,0.039166662842035294,False,1,0.042034149169921875
Formal_TCN_24h_causal,6,20260718,56,0.023567486021742155,1.2505171298980713,0.00075,0.02326861582696438,False,2,0.040003299713134766
Formal_TCN_24h_causal,6,20260718,57,0.023374426756970792,1.247422695159912,0.00075,0.04518115893006325,True,0,0.039968013763427734
Formal_TCN_24h_causal,6,20260718,58,0.02329935477775272,1.273884892463684,0.00075,0.020658235996961594,False,1,0.04000282287597656
Formal_TCN_24h_causal,6,20260718,59,0.023525875030255817,1.2413629293441772,0.00075,0.06311904639005661,True,0,0.04099297523498535
Formal_TCN_24h_causal,6,20260718,60,0.023778564118690955,1.2382404804229736,0.00075,0.04324783384799957,True,0,0.03999900817871094
Formal_TCN_24h_causal,6,20260718,61,0.02376967262469398,1.2774102687835693,0.00075,0.05658956244587898,False,1,0.04000544548034668
Formal_TCN_24h_causal,6,20260718,62,0.023691473337283036,1.243384838104248,0.00075,0.0356217697262764,False,2,0.03899526596069336
Formal_TCN_24h_causal,6,20260718,63,0.023399555708923214,1.2413100004196167,0.00075,0.03952223062515259,False,3,0.040064334869384766
Formal_TCN_24h_causal,6,20260718,64,0.02349502660855332,1.2782847881317139,0.00075,0.025594575330615044,False,4,0.03893160820007324
Formal_TCN_24h_causal,6,20260718,65,0.023527263768202755,1.2495620250701904,0.00075,0.03615332022309303,False,5,0.040059566497802734
Formal_TCN_24h_causal,6,20260718,66,0.02339387213942433,1.2346173524856567,0.00075,0.031132759526371956,True,0,0.039942026138305664
Formal_TCN_24h_causal,6,20260718,67,0.023403472220547738,1.2566717863082886,0.00075,0.03230607509613037,False,1,0.04100155830383301
Formal_TCN_24h_causal,6,20260718,68,0.023178762415475448,1.247666358947754,0.00075,0.03427131846547127,False,2,0.039000749588012695
Formal_TCN_24h_causal,6,20260718,69,0.023539729569269807,1.2350506782531738,0.00075,0.030659308657050133,False,3,0.03999829292297363
Formal_TCN_24h_causal,6,20260718,70,0.02346696749671571,1.267539143562317,0.00075,0.057632043957710266,False,4,0.04099774360656738
Formal_TCN_24h_causal,6,20260718,71,0.023277718304187546,1.2692092657089233,0.00075,0.030133558437228203,False,5,0.040058135986328125
Formal_TCN_24h_causal,6,20260718,72,0.023216428325138223,1.2455586194992065,0.000375,0.025198085233569145,False,6,0.03994154930114746
Formal_TCN_24h_causal,6,20260718,73,0.023224654304893903,1.2457573413848877,0.000375,0.022027119994163513,False,7,0.03899645805358887
Formal_TCN_24h_causal,6,20260718,74,0.0231673870980159,1.2412867546081543,0.000375,0.0536963976919651,False,8,0.04000377655029297
Formal_TCN_24h_causal,6,20260718,75,0.023459288951417516,1.2529164552688599,0.000375,0.0209577064961195,False,9,0.03900313377380371
Formal_TCN_24h_causal,6,20260718,76,0.023239061605525576,1.2442330121994019,0.000375,0.04402245581150055,False,10,0.03999662399291992
Formal_TCN_24h_causal,6,20260718,77,0.023383730906659198,1.2225086688995361,0.000375,0.026011968031525612,True,0,0.04099631309509277
Formal_TCN_24h_causal,6,20260718,78,0.023093420474180698,1.2434773445129395,0.000375,0.022344576194882393,False,1,0.039003849029541016
Formal_TCN_24h_causal,6,20260718,79,0.02318797052442158,1.2615644931793213,0.000375,0.02259542979300022,False,2,0.0399937629699707
Formal_TCN_24h_causal,6,20260718,80,0.02303786219875166,1.2418111562728882,0.000375,0.03392517566680908,False,3,0.03900599479675293
Formal_TCN_24h_causal,6,20260718,81,0.023095690776746895,1.2175735235214233,0.000375,0.04807146638631821,True,0,0.04006052017211914
Formal_TCN_24h_causal,6,20260718,82,0.02314319201058059,1.2182170152664185,0.000375,0.034306012094020844,False,1,0.0409395694732666
Formal_TCN_24h_causal,6,20260718,83,0.023180946059868004,1.2415088415145874,0.000375,0.022024104371666908,False,2,0.03900003433227539
Formal_TCN_24h_causal,6,20260718,84,0.022958418717291953,1.2394715547561646,0.000375,0.0421726368367672,False,3,0.03899383544921875
