model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,1,42,1,0.3579532546060271,10.812665939331055,0.003,0.27820882201194763,True,0,0.6644442081451416
Formal_TCN_24h_causal,1,42,2,0.2807715119691531,8.254471778869629,0.003,0.43636617064476013,True,0,0.041903018951416016
Formal_TCN_24h_causal,1,42,3,0.16393020391776802,5.554928779602051,0.003,0.46850767731666565,True,0,0.04191303253173828
Formal_TCN_24h_causal,1,42,4,0.1320499139524424,4.277928352355957,0.003,0.5697908401489258,True,0,0.039998769760131836
Formal_TCN_24h_causal,1,42,5,0.0942411668934358,3.6839144229888916,0.003,0.33740234375,True,0,0.03999972343444824
Formal_TCN_24h_causal,1,42,6,0.07699344237030806,3.1094419956207275,0.003,0.32065659761428833,True,0,0.03899216651916504
Formal_TCN_24h_causal,1,42,7,0.05454999693172422,2.279784679412842,0.003,0.25826963782310486,True,0,0.04099774360656738
Formal_TCN_24h_causal,1,42,8,0.04556034859670391,2.032111883163452,0.003,0.24356912076473236,True,0,0.03999495506286621
Formal_TCN_24h_causal,1,42,9,0.038251026306702324,2.2610819339752197,0.003,0.10913088172674179,False,1,0.04099750518798828
Formal_TCN_24h_causal,1,42,10,0.038380782234251044,1.9291648864746094,0.003,0.13720180094242096,True,0,0.04000210762023926
Formal_TCN_24h_causal,1,42,11,0.03441403840391345,1.6058084964752197,0.003,0.12194424867630005,True,0,0.04000568389892578
Formal_TCN_24h_causal,1,42,12,0.03268748553956638,1.5988041162490845,0.003,0.10573650151491165,True,0,0.039992332458496094
Formal_TCN_24h_causal,1,42,13,0.03132399284678806,1.5249567031860352,0.003,0.05506163835525513,True,0,0.03900003433227539
Formal_TCN_24h_causal,1,42,14,0.029922739684423726,1.3127127885818481,0.003,0.04998466745018959,True,0,0.04000091552734375
Formal_TCN_24h_causal,1,42,15,0.029190915620183982,1.4458976984024048,0.003,0.035640157759189606,False,1,0.03899788856506348
