model,horizon,seed,epoch,training_smooth_l1,validation_MAE,learning_rate,max_preclip_gradient_norm,improved_checkpoint,stale_epochs,epoch_seconds
Formal_TCN_24h_causal,3,2025,1,0.3366969896482791,9.611753463745117,0.003,0.2009655237197876,True,0,0.04299569129943848
Formal_TCN_24h_causal,3,2025,2,0.2701611027803142,7.255715370178223,0.003,0.4149858057498932,True,0,0.041002511978149414
Formal_TCN_24h_causal,3,2025,3,0.16843386576525313,5.34075403213501,0.003,0.45747867226600647,True,0,0.04199814796447754
Formal_TCN_24h_causal,3,2025,4,0.14417350686387279,4.0890374183654785,0.003,0.6005403995513916,True,0,0.04100203514099121
Formal_TCN_24h_causal,3,2025,5,0.09659623839246399,3.8094639778137207,0.003,0.3176286816596985,True,0,0.0429987907409668
Formal_TCN_24h_causal,3,2025,6,0.07532004742511168,2.736598253250122,0.003,0.4200957119464874,True,0,0.04101228713989258
Formal_TCN_24h_causal,3,2025,7,0.049481220957087096,2.2894248962402344,0.003,0.310719758272171,True,0,0.04098701477050781
Formal_TCN_24h_causal,3,2025,8,0.043266550552554524,2.4598958492279053,0.003,0.2933320105075836,False,1,0.040999412536621094
Formal_TCN_24h_causal,3,2025,9,0.042982601431704945,2.2179131507873535,0.003,0.16070671379566193,True,0,0.04200148582458496
Formal_TCN_24h_causal,3,2025,10,0.038054134824931564,1.9698443412780762,0.003,0.12500597536563873,True,0,0.03999829292297363
Formal_TCN_24h_causal,3,2025,11,0.03612134699262046,1.88287353515625,0.003,0.08943093568086624,True,0,0.04200291633605957
Formal_TCN_24h_causal,3,2025,12,0.035448363338552114,1.709503173828125,0.003,0.0883418545126915,True,0,0.03999900817871094
Formal_TCN_24h_causal,3,2025,13,0.03318951549629589,1.673130750656128,0.003,0.06234021112322807,True,0,0.041005849838256836
Formal_TCN_24h_causal,3,2025,14,0.03281137283072888,1.6921625137329102,0.003,0.0458003394305706,False,1,0.03899240493774414
Formal_TCN_24h_causal,3,2025,15,0.03162320736894362,1.6682840585708618,0.003,0.04790014773607254,True,0,0.04100632667541504
Formal_TCN_24h_causal,3,2025,16,0.03066607789469754,1.6626018285751343,0.003,0.06334390491247177,True,0,0.0399935245513916
Formal_TCN_24h_causal,3,2025,17,0.030969114579730124,1.6429986953735352,0.003,0.07222039252519608,True,0,0.04100179672241211
