scope,item,horizon,seed,recomputed_MAE,reported_MAE,absolute_difference,status
meteorology_ablation,M6_temperature_humidity,1,20260718,1.0371908076519147,1.0371908076519147,0.0,PASS
meteorology_ablation,M6_temperature_humidity,3,42,1.2024686853222994,1.2024686853222994,0.0,PASS
meteorology_ablation,M6_temperature_humidity,3,2025,1.202151044139359,1.202151044139359,0.0,PASS
meteorology_ablation,M6_temperature_humidity,3,20260623,1.207909204327268,1.207909204327268,0.0,PASS
meteorology_ablation,M6_temperature_humidity,3,20260715,1.202903273419251,1.202903273419251,0.0,PASS
meteorology_ablation,M6_temperature_humidity,3,20260718,1.2053545296783563,1.2053545296783563,0.0,PASS
meteorology_ablation,M6_temperature_humidity,6,42,1.3065444132076645,1.3065444132076645,0.0,PASS
meteorology_ablation,M6_temperature_humidity,6,2025,1.2878647227296909,1.2878647227296909,0.0,PASS
meteorology_ablation,M6_temperature_humidity,6,20260623,1.2873515186199158,1.2873515186199158,0.0,PASS
meteorology_ablation,M6_temperature_humidity,6,20260715,1.2882601915527,1.2882601915527,0.0,PASS
meteorology_ablation,M6_temperature_humidity,6,20260718,1.2794281417334903,1.2794281417334905,2.220446049250313e-16,PASS
meteorology_ablation,M7_wind_boundary_layer,1,42,1.0369007370762846,1.0369007370762846,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,1,2025,1.03488429820634,1.03488429820634,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,1,20260623,1.023947669742971,1.023947669742971,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,1,20260715,1.0274900822457342,1.0274900822457342,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,1,20260718,1.0299248085854396,1.0299248085854396,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,3,42,1.2432031785825166,1.2432031785825166,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,3,2025,1.2357070321959494,1.2357070321959494,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,3,20260623,1.237215188542958,1.237215188542958,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,3,20260715,1.242162597503726,1.242162597503726,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,3,20260718,1.244944987179777,1.244944987179777,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,6,42,1.2935496397059514,1.2935496397059514,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,6,2025,1.295190063823828,1.295190063823828,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,6,20260623,1.3105152268710238,1.3105152268710238,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,6,20260715,1.2994118810718134,1.2994118810718134,0.0,PASS
meteorology_ablation,M7_wind_boundary_layer,6,20260718,1.304801333260184,1.304801333260184,0.0,PASS
meteorology_ablation,M8_full_meteorology,1,42,1.030439187816035,1.030439187816035,0.0,PASS
meteorology_ablation,M8_full_meteorology,1,2025,1.0338904146522065,1.0338904146522063,2.220446049250313e-16,PASS
meteorology_ablation,M8_full_meteorology,1,20260623,1.031717208997655,1.031717208997655,0.0,PASS
meteorology_ablation,M8_full_meteorology,1,20260715,1.0349874733183164,1.0349874733183164,0.0,PASS
meteorology_ablation,M8_full_meteorology,1,20260718,1.0267779172773315,1.0267779172773317,2.220446049250313e-16,PASS
meteorology_ablation,M8_full_meteorology,3,42,1.2364314612860483,1.2364314612860483,0.0,PASS
meteorology_ablation,M8_full_meteorology,3,2025,1.2354166925318861,1.235416692531886,2.220446049250313e-16,PASS
meteorology_ablation,M8_full_meteorology,3,20260623,1.2318758529436553,1.231875852943655,2.220446049250313e-16,PASS
meteorology_ablation,M8_full_meteorology,3,20260715,1.2333962991958054,1.2333962991958054,0.0,PASS
meteorology_ablation,M8_full_meteorology,3,20260718,1.2351037154096847,1.2351037154096849,2.220446049250313e-16,PASS
meteorology_ablation,M8_full_meteorology,6,42,1.3362087636820208,1.3362087636820208,0.0,PASS
meteorology_ablation,M8_full_meteorology,6,2025,1.3224251230198598,1.3224251230198598,0.0,PASS
meteorology_ablation,M8_full_meteorology,6,20260623,1.3279213709641386,1.3279213709641386,0.0,PASS
meteorology_ablation,M8_full_meteorology,6,20260715,1.33461914738794,1.33461914738794,0.0,PASS
meteorology_ablation,M8_full_meteorology,6,20260718,1.3420197178342037,1.3420197178342037,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,1,42,1.0663202153632267,1.0663202153632267,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,1,2025,1.0708975848303808,1.0708975848303808,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,1,20260623,1.0691275890320417,1.0691275890320415,2.220446049250313e-16,PASS
rainfall_ablation,R0_current_rainfall_only,1,20260715,1.0739174292414568,1.0739174292414568,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,1,20260718,1.0772649346985426,1.0772649346985426,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,3,42,1.2205423218122065,1.2205423218122065,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,3,2025,1.2182345348737305,1.2182345348737305,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,3,20260623,1.2316549694150407,1.2316549694150407,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,3,20260715,1.22297469937244,1.22297469937244,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,3,20260718,1.2190439688906107,1.2190439688906107,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,6,42,1.2847605258190031,1.2847605258190031,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,6,2025,1.2679894008281707,1.267989400828171,2.220446049250313e-16,PASS
rainfall_ablation,R0_current_rainfall_only,6,20260623,1.2817472083881845,1.2817472083881845,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,6,20260715,1.279809948657216,1.279809948657216,0.0,PASS
rainfall_ablation,R0_current_rainfall_only,6,20260718,1.279608795826352,1.279608795826352,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,1,42,1.0671483835947846,1.0671483835947846,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,1,2025,1.0678993038105435,1.0678993038105435,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,1,20260623,1.0633622301419225,1.0633622301419223,2.220446049250313e-16,PASS
rainfall_ablation,R1_current_plus_rain_flag,1,20260715,1.0806568071272,1.0806568071272,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,1,20260718,1.0649946606841147,1.0649946606841147,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,3,42,1.2345535634272318,1.2345535634272318,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,3,2025,1.2120150965748773,1.2120150965748773,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,3,20260623,1.225860893669704,1.225860893669704,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,3,20260715,1.2289634445186295,1.2289634445186297,2.220446049250313e-16,PASS
rainfall_ablation,R1_current_plus_rain_flag,3,20260718,1.2306178460484034,1.2306178460484034,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,6,42,1.2914015065572617,1.2914015065572615,2.220446049250313e-16,PASS
rainfall_ablation,R1_current_plus_rain_flag,6,2025,1.2778487947552846,1.2778487947552846,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,6,20260623,1.2706369192719396,1.2706369192719396,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,6,20260715,1.2760689552827458,1.2760689552827458,0.0,PASS
rainfall_ablation,R1_current_plus_rain_flag,6,20260718,1.2859944937105139,1.285994493710514,2.220446049250313e-16,PASS
rainfall_ablation,R2_current_flag_plus_lag,1,42,1.1050484331146502,1.1050484331146502,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,1,2025,1.0942617260850167,1.0942617260850167,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,1,20260623,1.1008155118969618,1.1008155118969618,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,1,20260715,1.1202413328668692,1.1202413328668692,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,1,20260718,1.0947140031664544,1.0947140031664544,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,3,42,1.2617709947570988,1.2617709947570988,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,3,2025,1.258014054639678,1.258014054639678,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,3,20260623,1.2578629554173566,1.2578629554173566,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,3,20260715,1.2590097902737842,1.2590097902737842,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,3,20260718,1.2641189013561278,1.2641189013561278,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,6,42,1.335368733833381,1.335368733833381,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,6,2025,1.3261675387014653,1.3261675387014653,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,6,20260623,1.322623733289124,1.322623733289124,0.0,PASS
rainfall_ablation,R2_current_flag_plus_lag,6,20260715,1.3299447362230181,1.329944736223018,2.220446049250313e-16,PASS
rainfall_ablation,R2_current_flag_plus_lag,6,20260718,1.3253569622177048,1.3253569622177048,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,1,42,1.129329185205258,1.129329185205258,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,1,2025,1.1079162816528503,1.1079162816528505,2.220446049250313e-16,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,1,20260623,1.1288796729240775,1.1288796729240775,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,1,20260715,1.165862672166927,1.165862672166927,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,1,20260718,1.1541993967375122,1.1541993967375122,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,3,42,1.3032696285220096,1.3032696285220096,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,3,2025,1.3179850680045573,1.3179850680045573,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,3,20260623,1.3136141094178928,1.3136141094178928,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,3,20260715,1.3265507810456332,1.3265507810456332,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,3,20260718,1.3035830440756506,1.3035830440756506,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,6,42,1.418282137776492,1.418282137776492,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,6,2025,1.4121886608435044,1.4121886608435044,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,6,20260623,1.394729109373924,1.394729109373924,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,6,20260715,1.4145510578086653,1.4145510578086653,0.0,PASS
rainfall_ablation,R3_current_flag_lag_cumulative,6,20260718,1.3998262610135925,1.3998262610135923,2.220446049250313e-16,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,1,42,1.127455334336784,1.127455334336784,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,1,2025,1.1151346312978414,1.1151346312978414,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,1,20260623,1.1208956524904146,1.1208956524904146,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,1,20260715,1.148099785428084,1.148099785428084,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,1,20260718,1.138789674842666,1.138789674842666,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,3,42,1.3157110787748152,1.3157110787748152,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,3,2025,1.3108426354844023,1.3108426354844025,2.220446049250313e-16,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,3,20260623,1.3112382489592362,1.3112382489592362,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,3,20260715,1.321723988065751,1.321723988065751,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,3,20260718,1.3091099538910402,1.3091099538910402,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,6,42,1.4191810045408295,1.4191810045408295,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,6,2025,1.41162733176455,1.41162733176455,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,6,20260623,1.3974493648553463,1.3974493648553463,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,6,20260715,1.4361584968554546,1.4361584968554546,0.0,PASS
rainfall_ablation,R4_current_flag_lag_cumulative_post_rain,6,20260718,1.4015204863162283,1.4015204863162285,2.220446049250313e-16,PASS
rainfall_ablation,R5_full_rainfall,1,42,1.1450588024691153,1.1450588024691153,0.0,PASS
rainfall_ablation,R5_full_rainfall,1,2025,1.126539935762254,1.126539935762254,0.0,PASS
rainfall_ablation,R5_full_rainfall,1,20260623,1.1549219064400482,1.1549219064400482,0.0,PASS
rainfall_ablation,R5_full_rainfall,1,20260715,1.1604604198824109,1.1604604198824109,0.0,PASS
rainfall_ablation,R5_full_rainfall,1,20260718,1.1442653495766761,1.144265349576676,2.220446049250313e-16,PASS
rainfall_ablation,R5_full_rainfall,3,42,1.3114453121769196,1.3114453121769196,0.0,PASS
rainfall_ablation,R5_full_rainfall,3,2025,1.315185841216316,1.315185841216316,0.0,PASS
rainfall_ablation,R5_full_rainfall,3,20260623,1.3241640555980998,1.3241640555980998,0.0,PASS
rainfall_ablation,R5_full_rainfall,3,20260715,1.3347999828776378,1.3347999828776378,0.0,PASS
rainfall_ablation,R5_full_rainfall,3,20260718,1.3108045769644108,1.3108045769644108,0.0,PASS
rainfall_ablation,R5_full_rainfall,6,42,1.4314006756502586,1.4314006756502586,0.0,PASS
rainfall_ablation,R5_full_rainfall,6,2025,1.4048145578099964,1.4048145578099964,0.0,PASS
rainfall_ablation,R5_full_rainfall,6,20260623,1.3999254641342096,1.3999254641342096,0.0,PASS
rainfall_ablation,R5_full_rainfall,6,20260715,1.4415656220695952,1.4415656220695952,0.0,PASS
rainfall_ablation,R5_full_rainfall,6,20260718,1.4155760425812594,1.4155760425812594,0.0,PASS
atmospheric_ablation,P0_traffic_only,1,42,0.9980668375849405,0.9980668375849404,1.1102230246251565e-16,PASS
atmospheric_ablation,P0_traffic_only,1,2025,0.9971901876580413,0.9971901876580412,1.1102230246251565e-16,PASS
atmospheric_ablation,P0_traffic_only,1,20260623,1.0032477383948815,1.0032477383948817,2.220446049250313e-16,PASS
atmospheric_ablation,P0_traffic_only,1,20260715,1.0009857405928273,1.0009857405928273,0.0,PASS
atmospheric_ablation,P0_traffic_only,1,20260718,0.9977285930774394,0.9977285930774394,0.0,PASS
atmospheric_ablation,P0_traffic_only,3,42,1.1784762487250193,1.178476248725019,2.220446049250313e-16,PASS
atmospheric_ablation,P0_traffic_only,3,2025,1.1733298926467683,1.1733298926467683,0.0,PASS
atmospheric_ablation,P0_traffic_only,3,20260623,1.1734359243629477,1.1734359243629475,2.220446049250313e-16,PASS
atmospheric_ablation,P0_traffic_only,3,20260715,1.1768088351301655,1.1768088351301655,0.0,PASS
atmospheric_ablation,P0_traffic_only,3,20260718,1.173111668990652,1.173111668990652,0.0,PASS
atmospheric_ablation,P0_traffic_only,6,42,1.2211762180918702,1.2211762180918702,0.0,PASS
atmospheric_ablation,P0_traffic_only,6,2025,1.2105098615797245,1.2105098615797245,0.0,PASS
atmospheric_ablation,P0_traffic_only,6,20260623,1.2210236967858117,1.2210236967858117,0.0,PASS
atmospheric_ablation,P0_traffic_only,6,20260715,1.2172144128169637,1.2172144128169635,2.220446049250313e-16,PASS
atmospheric_ablation,P0_traffic_only,6,20260718,1.2129746635187961,1.212974663518796,2.220446049250313e-16,PASS
atmospheric_ablation,P1_pm2_5_only,1,42,1.0274172118427705,1.0274172118427705,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,1,2025,1.0256768486627552,1.0256768486627552,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,1,20260623,1.0236766007464904,1.0236766007464904,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,1,20260715,1.0301333768764578,1.0301333768764578,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,1,20260718,1.0250683820303288,1.0250683820303288,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,3,42,1.2358359473622185,1.2358359473622185,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,3,2025,1.22241625996323,1.22241625996323,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,3,20260623,1.2405709515148093,1.2405709515148091,2.220446049250313e-16,PASS
atmospheric_ablation,P1_pm2_5_only,3,20260715,1.2260434484741263,1.2260434484741265,2.220446049250313e-16,PASS
atmospheric_ablation,P1_pm2_5_only,3,20260718,1.2263246907562602,1.2263246907562602,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,6,42,1.3827699096805828,1.3827699096805828,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,6,2025,1.393805425563231,1.393805425563231,0.0,PASS
atmospheric_ablation,P1_pm2_5_only,6,20260623,1.4004626779168499,1.40046267791685,2.220446049250313e-16,PASS
atmospheric_ablation,P1_pm2_5_only,6,20260715,1.4052972430118553,1.405297243011855,2.220446049250313e-16,PASS
atmospheric_ablation,P1_pm2_5_only,6,20260718,1.3965404764963176,1.3965404764963176,0.0,PASS
atmospheric_ablation,P2_aod_only,1,42,1.0250016985717234,1.0250016985717234,0.0,PASS
atmospheric_ablation,P2_aod_only,1,2025,1.008901195639381,1.008901195639381,0.0,PASS
atmospheric_ablation,P2_aod_only,1,20260623,1.0159542670724293,1.0159542670724293,0.0,PASS
atmospheric_ablation,P2_aod_only,1,20260715,1.0180647455614467,1.0180647455614469,2.220446049250313e-16,PASS
atmospheric_ablation,P2_aod_only,1,20260718,1.0114643204775273,1.011464320477527,2.220446049250313e-16,PASS
atmospheric_ablation,P2_aod_only,3,42,1.273138375083532,1.273138375083532,0.0,PASS
atmospheric_ablation,P2_aod_only,3,2025,1.2630222947652037,1.2630222947652037,0.0,PASS
atmospheric_ablation,P2_aod_only,3,20260623,1.282917621643636,1.282917621643636,0.0,PASS
atmospheric_ablation,P2_aod_only,3,20260715,1.289694625550571,1.289694625550571,0.0,PASS
atmospheric_ablation,P2_aod_only,3,20260718,1.2936423361640412,1.2936423361640412,0.0,PASS
atmospheric_ablation,P2_aod_only,6,42,1.3730361205571406,1.3730361205571406,0.0,PASS
atmospheric_ablation,P2_aod_only,6,2025,1.3859561998528735,1.3859561998528735,0.0,PASS
atmospheric_ablation,P2_aod_only,6,20260623,1.3726445152537468,1.3726445152537468,0.0,PASS
atmospheric_ablation,P2_aod_only,6,20260715,1.3978640478376416,1.3978640478376416,0.0,PASS
atmospheric_ablation,P2_aod_only,6,20260718,1.3639594233673333,1.3639594233673331,2.220446049250313e-16,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,1,42,1.0468343551617472,1.0468343551617472,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,1,2025,1.0308200195504897,1.0308200195504895,2.220446049250313e-16,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,1,20260623,1.0466054833931875,1.0466054833931877,2.220446049250313e-16,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,1,20260715,1.0364488180392772,1.0364488180392772,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,1,20260718,1.0469203403565093,1.0469203403565093,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,3,42,1.291035837457613,1.291035837457613,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,3,2025,1.2938280728412912,1.2938280728412912,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,3,20260623,1.2917749672152985,1.2917749672152985,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,3,20260715,1.2949217002548012,1.2949217002548012,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,3,20260718,1.2762710224353255,1.2762710224353255,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,6,42,1.5306253849594798,1.5306253849594798,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,6,2025,1.520411227131201,1.520411227131201,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,6,20260623,1.5589283664751148,1.5589283664751148,0.0,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,6,20260715,1.5083136593890927,1.508313659389093,2.220446049250313e-16,PASS
atmospheric_ablation,P3_pm2_5_plus_aod,6,20260718,1.545359430740306,1.545359430740306,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,1,42,1.0662235756573857,1.0662235756573857,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,1,2025,1.0529188376072172,1.0529188376072172,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,1,20260623,1.0707413246213138,1.0707413246213138,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,1,20260715,1.0508651621538683,1.0508651621538685,2.220446049250313e-16,PASS
atmospheric_ablation,P4_gaseous_pollutants,1,20260718,1.0682973023445304,1.0682973023445304,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,3,42,1.245481502462426,1.245481502462426,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,3,2025,1.2954065320762804,1.2954065320762804,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,3,20260623,1.267363507128315,1.267363507128315,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,3,20260715,1.2798807551537552,1.2798807551537552,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,3,20260718,1.2671502881198384,1.2671502881198384,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,6,42,1.3178650901777145,1.3178650901777145,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,6,2025,1.3161606407721191,1.3161606407721191,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,6,20260623,1.324094068318682,1.324094068318682,0.0,PASS
atmospheric_ablation,P4_gaseous_pollutants,6,20260715,1.3149855279384635,1.3149855279384637,2.220446049250313e-16,PASS
atmospheric_ablation,P4_gaseous_pollutants,6,20260718,1.32058280129282,1.32058280129282,0.0,PASS
atmospheric_ablation,P5_particulate_context,1,42,1.0496821520373556,1.0496821520373556,0.0,PASS
atmospheric_ablation,P5_particulate_context,1,2025,1.0406647855129783,1.0406647855129785,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,1,20260623,1.037803046102034,1.037803046102034,0.0,PASS
atmospheric_ablation,P5_particulate_context,1,20260715,1.0501257711924656,1.0501257711924656,0.0,PASS
atmospheric_ablation,P5_particulate_context,1,20260718,1.0404301476537419,1.040430147653742,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,3,42,1.2614858813513228,1.2614858813513228,0.0,PASS
atmospheric_ablation,P5_particulate_context,3,2025,1.287376509974332,1.287376509974332,0.0,PASS
atmospheric_ablation,P5_particulate_context,3,20260623,1.2535086764599475,1.2535086764599477,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,3,20260715,1.2645765177634256,1.2645765177634256,0.0,PASS
atmospheric_ablation,P5_particulate_context,3,20260718,1.2620007220682736,1.2620007220682736,0.0,PASS
atmospheric_ablation,P5_particulate_context,6,42,1.5210321088387067,1.5210321088387069,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,6,2025,1.5361476090534913,1.5361476090534911,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,6,20260623,1.5450936997133597,1.5450936997133595,2.220446049250313e-16,PASS
atmospheric_ablation,P5_particulate_context,6,20260715,1.528586184921791,1.528586184921791,0.0,PASS
atmospheric_ablation,P5_particulate_context,6,20260718,1.545896126854061,1.545896126854061,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,1,42,1.1853499332253943,1.1853499332253945,2.220446049250313e-16,PASS
atmospheric_ablation,P6_full_atmospheric_context,1,2025,1.2004923162736945,1.2004923162736945,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,1,20260623,1.1926195764402967,1.1926195764402967,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,1,20260715,1.178281963788277,1.178281963788277,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,1,20260718,1.1753589454041056,1.1753589454041056,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,3,42,1.3920374548839942,1.3920374548839942,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,3,2025,1.3990140889418057,1.3990140889418057,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,3,20260623,1.3786478777939277,1.3786478777939275,2.220446049250313e-16,PASS
atmospheric_ablation,P6_full_atmospheric_context,3,20260715,1.3865844955536375,1.3865844955536375,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,3,20260718,1.3801841662958905,1.3801841662958905,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,6,42,1.4559295383019382,1.4559295383019382,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,6,2025,1.4558557020015312,1.4558557020015312,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,6,20260623,1.4402697403145213,1.4402697403145213,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,6,20260715,1.4542447431216734,1.4542447431216734,0.0,PASS
atmospheric_ablation,P6_full_atmospheric_context,6,20260718,1.4369990744832615,1.4369990744832617,2.220446049250313e-16,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,1,42,1.070125361539674,1.070125361539674,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,1,2025,1.0792353331190636,1.0792353331190636,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,1,20260623,1.078014753655022,1.078014753655022,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,1,20260715,1.077970425256422,1.077970425256422,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,1,20260718,1.089282356655394,1.089282356655394,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,3,42,1.3022895804159922,1.3022895804159922,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,3,2025,1.298572144753842,1.298572144753842,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,3,20260623,1.303936104342801,1.303936104342801,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,3,20260715,1.316349663548829,1.316349663548829,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,3,20260718,1.2943860887709246,1.2943860887709246,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,6,42,1.5786079147428913,1.5786079147428913,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,6,2025,1.58463202395028,1.58463202395028,0.0,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,6,20260623,1.5766953914159145,1.5766953914159143,2.220446049250313e-16,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,6,20260715,1.5533136048410399,1.55331360484104,2.220446049250313e-16,PASS
atmospheric_ablation,P7_full_atmospheric_without_lag_rolling,6,20260718,1.5592632559754485,1.5592632559754485,0.0,PASS
